district,year,mean_start_day,start_date,mean_growing_period,mean_end_day,end_date
Chiengi,2002,309.8695652173913,November 05,196.5,506.3695652173913,May 21
Chiengi,2003,315.89130434782606,November 11,178.41304347826087,494.30434782608694,May 08
Chiengi,2004,287.2173913043478,October 14,225.9782608695652,513.195652173913,May 27
Chiengi,2005,305.80434782608694,November 01,202.15217391304347,507.9565217391304,May 22
Chiengi,2006,300.80434782608694,October 27,228.5,529.304347826087,June 13
Chiengi,2007,296.7173913043478,October 23,240.15217391304347,536.8695652173913,June 19
Chiengi,2008,292.8695652173913,October 19,213.0652173913044,505.93478260869574,May 19
Chiengi,2009,308.8478260869565,November 04,193.41304347826087,502.2608695652174,May 17
Chiengi,2010,289.0,October 16,218.08695652173915,507.0869565217391,May 22
Chiengi,2011,300.0652173913044,October 27,195.5,495.5652173913044,May 09
Chiengi,2012,293.0,October 20,224.34782608695653,517.3478260869565,May 31
Chiengi,2013,296.1521739130435,October 23,189.7173913043478,485.8695652173913,April 30
Chiengi,2014,322.1304347826087,November 18,158.6086956521739,480.7391304347826,April 25
Chiengi,2015,324.0,November 20,180.1304347826087,504.1304347826087,May 18
Chiengi,2016,320.0869565217391,November 16,200.0217391304348,520.108695652174,June 03
Chiengi,2017,321.0869565217391,November 17,142.3695652173913,463.45652173913044,April 08
Chiengi,2018,298.95652173913044,October 25,204.93478260869568,503.8913043478261,May 18
Chiengi,2019,343.3260869565217,December 09,181.67391304347825,525.0,June 08
Chiengi,2020,315.8695652173913,November 11,195.19565217391303,511.0652173913044,May 25
Chiengi,2021,305.2608695652174,November 01,188.1086956521739,493.36956521739125,May 08
Chifunabuli,2000,308.7837837837838,November 04,190.1891891891892,498.972972972973,May 12
Chifunabuli,2001,308.3783783783784,November 04,182.40540540540545,490.78378378378386,May 05
Chifunabuli,2002,311.5135135135135,November 07,188.7027027027027,500.2162162162162,May 15
Chifunabuli,2003,329.8918918918919,November 25,168.54054054054055,498.4324324324324,May 12
Chifunabuli,2004,304.97297297297297,October 31,199.16216216216216,504.1351351351351,May 18
Chifunabuli,2005,332.27027027027026,November 28,157.86486486486487,490.1351351351351,May 05
Chifunabuli,2006,316.3243243243243,November 12,180.97297297297297,497.2972972972973,May 12
Chifunabuli,2007,300.1081081081081,October 27,205.27027027027023,505.37837837837833,May 19
Chifunabuli,2008,315.02702702702703,November 11,172.7027027027027,487.72972972972974,May 01
Chifunabuli,2009,310.64864864864865,November 06,194.7567567567568,505.4054054054054,May 20
Chifunabuli,2010,316.4864864864865,November 12,183.78378378378372,500.2702702702702,May 15
Chifunabuli,2011,343.9189189189189,December 09,152.45945945945945,496.37837837837833,May 10
Chifunabuli,2012,313.0,November 09,197.21621621621625,510.21621621621625,May 24
Chifunabuli,2013,300.2432432432432,October 27,198.6216216216216,498.86486486486484,May 13
Chifunabuli,2014,325.0,November 21,173.43243243243242,498.4324324324324,May 13
Chifunabuli,2015,324.94594594594594,November 20,182.16216216216216,507.1081081081081,May 21
Chifunabuli,2016,322.5135135135135,November 18,183.24324324324328,505.7567567567568,May 19
Chifunabuli,2017,326.97297297297297,November 22,174.02702702702703,501.0,May 16
Chifunabuli,2018,322.64864864864865,November 18,179.2972972972973,501.94594594594594,May 16
Chifunabuli,2019,344.0,December 10,164.97297297297297,508.97297297297297,May 22
Chifunabuli,2020,333.1621621621622,November 29,182.8918918918919,516.0540540540541,May 30
Chifunabuli,2021,323.0,November 19,167.54054054054055,490.5405405405405,May 05
Chikankanta,2000,315.1388888888889,November 11,177.83333333333334,492.9722222222223,May 06
Chikankanta,2001,322.0,November 18,160.38888888888889,482.3888888888889,April 27
Chikankanta,2002,347.1666666666667,December 13,105.25,452.4166666666667,March 28
Chikankanta,2003,332.8611111111111,November 28,156.30555555555554,489.16666666666663,May 03
Chikankanta,2004,329.1666666666667,November 25,155.27777777777777,484.44444444444446,April 28
Chikankanta,2005,333.5833333333333,November 29,123.5,457.0833333333333,April 02
Chikankanta,2006,322.97222222222223,November 18,156.72222222222223,479.69444444444446,April 24
