district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
Chama,2020,1.116368818283081,1.129516839981079,5,Muchinga,November 24,May 12
Chama,2021,0.7349095970392228,0.9171006679534912,5,Muchinga,November 24,May 12
Chasefu,2000,-0.24007391184568405,-0.2918865829706192,6,Eastern,November 26,May 04
Chasefu,2001,-0.9443830251693726,-1.0105234384536743,5,Eastern,November 26,May 04
Chasefu,2002,-0.02300420328974721,-0.0776197388768196,5,Eastern,November 26,May 04
Chasefu,2003,0.4080691963434219,0.4130439162254333,5,Eastern,November 26,May 04
Chasefu,2004,0.3376340482916151,0.4414102435111999,7,Eastern,November 26,May 04
Chasefu,2005,-0.5458544343709946,-0.6222621202468872,5,Eastern,November 26,May 04
Chasefu,2006,-0.19074219154814884,-0.2786826491355896,6,Eastern,November 26,May 04
Chasefu,2007,-0.15660031773149963,-0.1245533972978591,5,Eastern,November 26,May 04
Chasefu,2008,-1.4064140617847443,-1.4936290383338928,4,Eastern,November 26,May 04
Chasefu,2009,0.329116257528464,0.4184383228421211,6,Eastern,November 26,May 04
Chasefu,2010,-0.20684011727571489,-0.164100244641304,5,Eastern,November 26,May 04
Chasefu,2011,0.010435257107019452,0.00319581478834155,4,Eastern,November 26,May 04
Chasefu,2012,0.6396218240261078,0.6068778336048126,6,Eastern,November 26,May 04
Chasefu,2013,-0.06665464974939822,-0.013093089684844,5,Eastern,November 26,May 04
Chasefu,2014,-0.6907671332359314,-0.638539731502533,5,Eastern,November 26,May 04
Chasefu,2015,-1.396449327468872,-1.4288382530212402,4,Eastern,November 26,May 04
Chasefu,2016,-1.7606666564941407,-1.8229185342788696,5,Eastern,November 26,May 04
Chasefu,2017,-1.3100825786590575,-1.3358843326568604,5,Eastern,November 26,May 04
Chasefu,2018,-0.05563037395477295,-0.0942147076129913,5,Eastern,November 26,May 04
Chasefu,2019,0.811176210641861,0.8178831040859222,6,Eastern,November 26,May 04
Chasefu,2020,1.3578095038731892,1.391394019126892,6,Eastern,November 26,May 04
Chasefu,2021,1.191130355000496,1.2380381226539612,4,Eastern,November 26,May 04
Chavuma,2000,-0.7546681463718414,-0.736875057220459,6,North-Western,November 04,May 06
Chavuma,2001,-0.8001269102096558,-0.75460484623909,6,North-Western,November 04,May 06
Chavuma,2002,-0.9519056777159373,-0.97709059715271,6,North-Western,November 04,May 06
Chavuma,2003,-0.5160653814673424,-0.415183886885643,6,North-Western,November 04,May 06
Chavuma,2004,-0.4430609146753947,-0.39974214136600494,6,North-Western,November 04,May 06
Chavuma,2005,-0.9832962354024252,-0.9922690689563751,6,North-Western,November 04,May 06
Chavuma,2006,-0.9845056335131327,-0.9273383319377899,6,North-Western,November 04,May 06
Chavuma,2007,-1.218695044517517,-1.0855885744094849,6,North-Western,November 04,May 06
Chavuma,2008,-0.90282142162323,-0.887079119682312,6,North-Western,November 04,May 06
Chavuma,2009,-0.04934599886958798,-0.10887658270075914,6,North-Western,November 04,May 06
Chavuma,2010,0.5904993207326957,0.4987536668777466,7,North-Western,November 04,May 06
Chavuma,2011,0.8820729766573224,0.908364474773407,7,North-Western,November 04,May 06
Chavuma,2012,0.6612815260887146,0.7199866473674774,6,North-Western,November 04,May 06
Chavuma,2013,0.854066421588262,0.8555676341056824,6,North-Western,November 04,May 06
Chavuma,2014,0.6050087536374728,0.5697024464607239,6,North-Western,November 04,May 06
Chavuma,2015,0.2007420466591914,0.14543350413441655,6,North-Western,November 04,May 06
Chavuma,2016,0.2503472216427326,0.3398088812828064,5,North-Western,November 04,May 06
Chavuma,2017,0.4355134591460228,0.4045328199863434,6,North-Western,November 04,May 06
Chavuma,2018,0.009297129698097706,0.035477808676660054,6,North-Western,November 04,May 06
Chavuma,2019,0.27045778060952824,0.22306676581501955,6,North-Western,November 04,May 06
Chavuma,2020,0.8172537336746851,0.7714187800884247,6,North-Western,November 04,May 06
Chavuma,2021,0.26843766930202645,0.20252995938062668,6,North-Western,November 04,May 06
Chembe,2000,1.0187189504504204,1.2052583694458008,6,Luapula,November 10,May 14
Chembe,2001,0.7974468469619751,0.7095049917697906,6,Luapula,November 10,May 14
Chembe,2002,1.2492642800013225,1.2006804943084717,6,Luapula,November 10,May 14
Chembe,2003,1.2404437065124512,1.3059285879135132,5,Luapula,November 10,May 14
Chembe,2004,0.6326389691481987,0.7663843333721161,6,Luapula,November 10,May 14
Chembe,2005,-0.644151950875918,-0.6583232879638672,6,Luapula,November 10,May 14
Chembe,2006,-0.4344773292541504,-0.43379373848438263,6,Luapula,November 10,May 14
Chembe,2007,-0.20547048126657805,-0.2497940212488174,6,Luapula,November 10,May 14
Chembe,2008,-0.4319751573105653,-0.4715938866138458,6,Luapula,November 10,May 14
Chembe,2009,0.6966893715517861,0.7369967103004456,7,Luapula,November 10,May 14
Chembe,2010,0.3682650029659271,0.4056239724159241,6,Luapula,November 10,May 14
Chembe,2011,0.8556611359119415,0.7728579044342041,5,Luapula,November 10,May 14
Chembe,2012,0.9552221596240997,1.0149765312671661,6,Luapula,November 10,May 14
Chembe,2013,0.4431009540955226,0.42750355601310724,6,Luapula,November 10,May 14
Chembe,2014,-0.549268877506256,-0.4242799878120422,5,Luapula,November 10,May 14
Chembe,2015,-1.1371942400932311,-1.2058488130569458,5,Luapula,November 10,May 14
Chembe,2016,-1.2793874144554138,-1.1785629987716677,5,Luapula,November 10,May 14
Chembe,2017,-0.6333271920681,-0.5664914846420288,5,Luapula,November 10,May 14
Chembe,2018,0.5556850483020147,0.5563095808029175,6,Luapula,November 10,May 14
Chembe,2019,0.8891225159168243,0.8522826731204987,6,Luapula,November 10,May 14
Chembe,2020,1.4670953750610352,1.471638023853302,6,Luapula,November 10,May 14
Chembe,2021,0.7412844777107239,0.6182833909988403,5,Luapula,November 10,May 14
Chibombo,2000,1.0868632793426514,1.0559329390525818,6,Central,November 18,April 22
Chibombo,2001,0.8677331566810608,0.8159313201904297,5,Central,November 18,April 22
Chibombo,2002,0.7993584871292114,0.8080592751502991,4,Central,November 18,April 22
Chibombo,2003,1.157873010635376,1.24205219745636,5,Central,November 18,April 22
Chibombo,2004,0.03446624279022217,-0.2626008987426758,5,Central,November 18,April 22
Chibombo,2005,-0.6714766224225363,-0.8398226499557495,3,Central,November 18,April 22
Chibombo,2006,0.02387857437133792,0.06134660542011264,4,Central,November 18,April 22
Chibombo,2007,0.4031066864728928,0.3906426429748535,5,Central,November 18,April 22
Chibombo,2008,0.6834675446152687,0.5886124223470688,6,Central,November 18,April 22
Chibombo,2009,1.8045220176378887,1.8528346419334412,6,Central,November 18,April 22
Chibombo,2010,2.0392585039138793,1.866193175315857,5,Central,November 18,April 22
Chibombo,2011,1.0401020646095276,1.0841174721717834,4,Central,November 18,April 22
Chibombo,2012,1.0857181549072266,1.0231788754463196,6,Central,November 18,April 22
Chibombo,2013,0.4991089254617691,0.4845929145812988,5,Central,November 18,April 22
Chibombo,2014,-0.3053834468126297,-0.3625364303588867,5,Central,November 18,April 22
Chibombo,2015,-0.6654156297445297,-0.6399624943733215,4,Central,November 18,April 22
Chibombo,2016,-0.20921942144632338,-0.1794408559799194,5,Central,November 18,April 22
Chibombo,2017,0.5647493962198495,0.6998275518417358,5,Central,November 18,April 22
Chibombo,2018,0.2662468641996384,0.3049363493919372,5,Central,November 18,April 22
Chibombo,2019,0.007352659245952964,-0.07618514122441411,4,Central,November 18,April 22
Chibombo,2020,-0.23604683429002762,-0.3140701353549957,5,Central,November 18,April 22
Chibombo,2021,-0.7206396907567978,-0.8400647938251495,4,Central,November 18,April 22
Chiengi,2000,0.3002183785041173,0.4203791618347168,6,Luapula,November 10,May 14
Chiengi,2001,-0.6174581597248713,-0.6035050749778748,6,Luapula,November 10,May 14
Chiengi,2002,-0.44867142010480165,-0.2524657845497131,7,Luapula,November 10,May 14
Chiengi,2003,-1.1141166388988495,-1.1630226373672485,6,Luapula,November 10,May 14
Chiengi,2004,-0.46806443855166435,-0.5147414207458496,8,Luapula,November 10,May 14
Chiengi,2005,-1.0460787330354964,-0.9637173414230348,7,Luapula,November 10,May 14
Chiengi,2006,-0.669269859790802,-0.5863008499145508,7,Luapula,November 10,May 14
Chiengi,2007,-0.17882604617625475,-0.270840585231781,8,Luapula,November 10,May 14
Chiengi,2008,-0.6769022004944938,-0.7194128632545471,7,Luapula,November 10,May 14
Chiengi,2009,-0.18843334168195724,-0.0571002140641212,7,Luapula,November 10,May 14
Chiengi,2010,-1.2251942668642317,-1.2335608005523682,7,Luapula,November 10,May 14
Chiengi,2011,-1.2198945581912994,-1.2231401801109314,6,Luapula,November 10,May 14
Chiengi,2012,-0.9261009778295245,-0.9888793230056764,7,Luapula,November 10,May 14
Chiengi,2013,-0.376657753251493,-0.5711452960968018,6,Luapula,November 10,May 14
Chiengi,2014,0.45198230147361756,0.3231602609157562,5,Luapula,November 10,May 14
Chiengi,2015,1.141744504372279,1.1362778544425964,6,Luapula,November 10,May 14
Chiengi,2016,0.5448205087866101,0.4931584894657135,7,Luapula,November 10,May 14
Chiengi,2017,0.17918516229838133,0.22895672172307965,4,Luapula,November 10,May 14
Chiengi,2018,0.7190408791814532,0.8059302568435669,7,Luapula,November 10,May 14
Chiengi,2019,0.6513724426428477,0.659065455198288,6,Luapula,November 10,May 14
Chiengi,2020,1.0627478786877222,1.055661916732788,7,Luapula,November 10,May 14
Chiengi,2021,0.9752601881821951,1.0510309934616089,6,Luapula,November 10,May 14
Chifunabuli,2000,1.0047643780708313,1.0523368120193481,6,Luapula,November 10,May 14
Chifunabuli,2001,0.3415823119382064,0.33895254135131836,6,Luapula,November 10,May 14
Chifunabuli,2002,0.7201364586750666,0.7614553272724152,6,Luapula,November 10,May 14
Chifunabuli,2003,0.7272187829017639,0.7207169532775879,5,Luapula,November 10,May 14
Chifunabuli,2004,0.6496801333768027,0.6079956293106079,7,Luapula,November 10,May 14
Chifunabuli,2005,-0.31440992653369904,-0.2249024361371994,5,Luapula,November 10,May 14
Chifunabuli,2006,0.4593619108200073,0.5518722236156464,6,Luapula,November 10,May 14
Chifunabuli,2007,0.7010839113167354,0.7233681678771973,7,Luapula,November 10,May 14
Chifunabuli,2008,0.34228522640963394,0.4353021830320358,6,Luapula,November 10,May 14
Chifunabuli,2009,1.3590657370431083,1.3357864618301392,7,Luapula,November 10,May 14
Chifunabuli,2010,0.1971330481270949,0.21182284876704216,6,Luapula,November 10,May 14
Chifunabuli,2011,0.36398954689502716,0.3042978048324585,5,Luapula,November 10,May 14
Chifunabuli,2012,0.14005877609763825,0.1079215556383133,7,Luapula,November 10,May 14
Chifunabuli,2013,-0.24306059380372366,-0.2495211586356163,6,Luapula,November 10,May 14
Chifunabuli,2014,-0.8504682898521423,-0.8363795280456543,5,Luapula,November 10,May 14
Chifunabuli,2015,-1.1951425075531006,-1.2289120554924011,6,Luapula,November 10,May 14
Chifunabuli,2016,-1.6289360125859578,-1.6565517783164978,6,Luapula,November 10,May 14
Chifunabuli,2017,-1.2922158241271973,-1.2854958772659302,6,Luapula,November 10,May 14
Chifunabuli,2018,-0.332443884263436,-0.320428729057312,6,Luapula,November 10,May 14
Chifunabuli,2019,-0.0046129689241449084,0.07740776520222425,6,Luapula,November 10,May 14
Chifunabuli,2020,1.2207906742890675,1.2586755156517029,6,Luapula,November 10,May 14
Chifunabuli,2021,0.5236826360225677,0.544358491897583,5,Luapula,November 10,May 14
Chikankanta,2000,1.0432630976041157,1.0445263385772705,6,Southern,October 16,March 04
Chikankanta,2001,0.707932072877884,0.573200523853302,5,Southern,October 16,March 04
Chikankanta,2002,-0.24620521441102028,-0.306030198931694,4,Southern,October 16,March 04
Chikankanta,2003,-0.025130910053849174,-0.0210258457809686,5,Southern,October 16,March 04
Chikankanta,2004,-0.3975474625825882,-0.5487094521522522,5,Southern,October 16,March 04
Chikankanta,2005,-0.5336722172796726,-0.5689388513565063,4,Southern,October 16,March 04
Chikankanta,2006,0.4858112931251526,0.2828913629055023,5,Southern,October 16,March 04
Chikankanta,2007,1.1707334399223328,1.2932027578353882,5,Southern,October 16,March 04
Chikankanta,2008,1.235327422618866,1.0607705116271973,5,Southern,October 16,March 04
Chikankanta,2009,1.877849519252777,1.851910948753357,6,Southern,October 16,March 04
Chikankanta,2010,2.0191821336746214,1.941784143447876,5,Southern,October 16,March 04
Chikankanta,2011,0.8703310787677765,0.896882951259613,4,Southern,October 16,March 04
Chikankanta,2012,1.0470237016677857,0.9847349524497986,5,Southern,October 16,March 04
Chikankanta,2013,0.7702058315277099,0.6617237329483032,5,Southern,October 16,March 04
Chikankanta,2014,0.2666675423582395,0.24742991477251053,6,Southern,October 16,March 04
Chikankanta,2015,-0.024147950392216434,-0.0045454516075551,5,Southern,October 16,March 04
Chikankanta,2016,0.12776641808450223,0.1312423348426818,5,Southern,October 16,March 04
Chikankanta,2017,0.5099923580884933,0.6749516725540161,5,Southern,October 16,March 04
Chikankanta,2018,-0.11277726590633393,-0.1053153425455093,5,Southern,October 16,March 04
Chikankanta,2019,-0.21098601445555687,-0.2155199274420738,4,Southern,October 16,March 04
Chikankanta,2020,-0.3636291176080703,-0.36255246400833124,4,Southern,October 16,March 04
Chikankanta,2021,-0.8815191686153412,-1.0884877443313599,4,Southern,October 16,March 04
Chilanga,2000,0.9320212801297506,0.9407910704612732,6,Lusaka,November 07,March 31
Chilanga,2001,0.773523461818695,0.7326433062553406,5,Lusaka,November 07,March 31
Chilanga,2002,0.3810475915670395,0.3505108803510666,4,Lusaka,November 07,March 31
Chilanga,2003,0.5578258335590363,0.5664123296737671,5,Lusaka,November 07,March 31
Chilanga,2004,-0.16882805228233339,-0.3760912120342254,5,Lusaka,November 07,March 31
Chilanga,2005,-0.497514208778739,-0.5578886866569519,4,Lusaka,November 07,March 31
Chilanga,2006,0.2846957169473171,0.1215058788657188,5,Lusaka,November 07,March 31
Chilanga,2007,0.9264881670475006,0.9256958961486816,5,Lusaka,November 07,March 31
Chilanga,2008,1.1385748386383057,1.0859403610229492,5,Lusaka,November 07,March 31
Chilanga,2009,1.9495297869046528,1.9808413982391357,6,Lusaka,November 07,March 31
Chilanga,2010,2.1798616647720337,2.0829319953918457,5,Lusaka,November 07,March 31
Chilanga,2011,1.2129565179347992,1.244958758354187,4,Lusaka,November 07,March 31
Chilanga,2012,1.182416299978892,1.0865601301193237,6,Lusaka,November 07,March 31
Chilanga,2013,0.5917536467313766,0.5050885081291199,5,Lusaka,November 07,March 31
Chilanga,2014,-0.19751026993617413,-0.2250592857599258,6,Lusaka,November 07,March 31
Chilanga,2015,-0.5270963981747627,-0.5086200535297394,4,Lusaka,November 07,March 31
Chilanga,2016,-0.01625742530450227,-0.0018012183718383,5,Lusaka,November 07,March 31
Chilanga,2017,0.40569200217723844,0.5475173592567444,5,Lusaka,November 07,March 31
Chilanga,2018,-0.0963664397597313,-0.0640892907977104,5,Lusaka,November 07,March 31
Chilanga,2019,-0.2530242477854093,-0.2307890355587005,3,Lusaka,November 07,March 31
Chilanga,2020,-0.6284457921981812,-0.7246129512786865,5,Lusaka,November 07,March 31
Chilanga,2021,-1.0523643642663956,-1.1943415403366089,4,Lusaka,November 07,March 31
Chililabombwe,2000,1.198941503961881,1.3627227544784546,6,Copperbelt,November 13,May 07
Chililabombwe,2001,1.0357591559489567,1.096653938293457,6,Copperbelt,November 13,May 07
Chililabombwe,2002,1.134689382144383,1.0142440795898438,7,Copperbelt,November 13,May 07
Chililabombwe,2003,1.5121663808822632,1.5118120312690735,6,Copperbelt,November 13,May 07
Chililabombwe,2004,0.48837657272815704,0.5131246596574783,6,Copperbelt,November 13,May 07
Chililabombwe,2005,-0.5497832827580472,-0.6978443264961243,6,Copperbelt,November 13,May 07
Chililabombwe,2006,-0.11874885963542119,-0.1642549932003021,7,Copperbelt,November 13,May 07
Chililabombwe,2007,0.06482913841803867,0.06427672505378715,6,Copperbelt,November 13,May 07
Chililabombwe,2008,0.3210457923511664,0.17023550719022748,6,Copperbelt,November 13,May 07
Chililabombwe,2009,1.5286494152886527,1.5410990715026855,7,Copperbelt,November 13,May 07
Chililabombwe,2010,1.1378553211688995,1.1285822689533234,6,Copperbelt,November 13,May 07
Chililabombwe,2011,1.008685541152954,0.8778745532035828,5,Copperbelt,November 13,May 07
Chililabombwe,2012,0.9779620071252187,1.1060492396354675,6,Copperbelt,November 13,May 07
Chililabombwe,2013,0.37168070177237195,0.3785000294446945,6,Copperbelt,November 13,May 07
Chililabombwe,2014,-0.4240479588508606,-0.3967703878879547,5,Copperbelt,November 13,May 07
Chililabombwe,2015,-0.9827371954917907,-1.1029974222183228,5,Copperbelt,November 13,May 07
Chililabombwe,2016,-0.9552222967147828,-0.734977126121521,5,Copperbelt,November 13,May 07
Chililabombwe,2017,-0.506141072511673,-0.4639470875263214,5,Copperbelt,November 13,May 07
Chililabombwe,2018,0.2136333162585894,0.22667218744754786,6,Copperbelt,November 13,May 07
Chililabombwe,2019,-0.13617032517989477,-0.20152894407510757,6,Copperbelt,November 13,May 07
Chililabombwe,2020,0.3667662863930066,0.3888872340321541,6,Copperbelt,November 13,May 07
Chililabombwe,2021,-0.058050997555255876,-0.1689215153455734,5,Copperbelt,November 13,May 07
Chilubi,2000,1.1890505254268646,1.1755179166793823,6,Northern,November 13,May 15
Chilubi,2001,0.23115400845805803,0.1217500194907188,6,Northern,November 13,May 15
Chilubi,2002,0.5185848449667295,0.5651080310344696,6,Northern,November 13,May 15
Chilubi,2003,0.4683986663818359,0.451982706785202,5,Northern,November 13,May 15
Chilubi,2004,0.4311837038646142,0.49697428941726685,6,Northern,November 13,May 15
Chilubi,2005,-0.6460334539413453,-0.5823580026626587,5,Northern,November 13,May 15
Chilubi,2006,0.07691563658105831,0.1420311031397432,6,Northern,November 13,May 15
Chilubi,2007,0.6626915037631989,0.6247356534004211,6,Northern,November 13,May 15
Chilubi,2008,0.11897657749553521,0.17567784897983071,6,Northern,November 13,May 15
Chilubi,2009,1.2850096027056377,1.2459307312965393,6,Northern,November 13,May 15
Chilubi,2010,-0.19503167867660517,-0.3113656044006347,5,Northern,November 13,May 15
Chilubi,2011,-0.31617933213710786,-0.3297321498394012,5,Northern,November 13,May 15
Chilubi,2012,-0.22597574655498773,-0.1822050064802169,7,Northern,November 13,May 15
Chilubi,2013,-0.3815930411219597,-0.3596807271242142,6,Northern,November 13,May 15
Chilubi,2014,-0.6664753437042237,-0.6540218591690063,5,Northern,November 13,May 15
Chilubi,2015,-0.6313473224639893,-0.6395431160926819,5,Northern,November 13,May 15
Chilubi,2016,-1.1360652685165404,-1.174750804901123,5,Northern,November 13,May 15
Chilubi,2017,-0.7377006769180298,-0.7327379584312439,5,Northern,November 13,May 15
Chilubi,2018,0.23250394761562343,0.1968845129013061,5,Northern,November 13,May 15
Chilubi,2019,0.37223388254642487,0.4854147583246231,6,Northern,November 13,May 15
Chilubi,2020,1.2378606796264648,1.247516930103302,6,Northern,November 13,May 15
Chilubi,2021,0.6832256376743316,0.7121301889419556,5,Northern,November 13,May 15
Chingola,2000,1.1983509759108226,1.3622766137123108,6,Copperbelt,November 13,May 07
Chingola,2001,1.0450128614902496,1.0909634232521057,6,Copperbelt,November 13,May 07
Chingola,2002,1.1562430163224537,1.1131056547164917,6,Copperbelt,November 13,May 07
Chingola,2003,1.4717695713043213,1.5152863264083862,5,Copperbelt,November 13,May 07
Chingola,2004,0.3798109081884225,0.3866081200540066,6,Copperbelt,November 13,May 07
Chingola,2005,-0.6120686562110981,-0.7750191390514374,6,Copperbelt,November 13,May 07
Chingola,2006,-0.28287528189165245,-0.2765073180198669,7,Copperbelt,November 13,May 07
Chingola,2007,-0.09019637107849117,-0.07448313198983665,6,Copperbelt,November 13,May 07
Chingola,2008,0.24217493056009212,0.10514681693166494,6,Copperbelt,November 13,May 07
Chingola,2009,1.4521557092666626,1.482701063156128,7,Copperbelt,November 13,May 07
Chingola,2010,1.1867504715919495,1.2071834206581116,6,Copperbelt,November 13,May 07
Chingola,2011,1.0027342557907104,0.9608737826347352,5,Copperbelt,November 13,May 07
Chingola,2012,0.9592294295628866,1.0744585394859314,6,Copperbelt,November 13,May 07
Chingola,2013,0.3446871091922124,0.38266249001026154,6,Copperbelt,November 13,May 07
Chingola,2014,-0.47622162103652954,-0.4284067451953888,5,Copperbelt,November 13,May 07
Chingola,2015,-0.8404449105262757,-0.9185987114906312,5,Copperbelt,November 13,May 07
Chingola,2016,-0.8037372827529907,-0.6232720017433167,5,Copperbelt,November 13,May 07
Chingola,2017,-0.17949543595314027,-0.1329693496227264,5,Copperbelt,November 13,May 07
Chingola,2018,0.4372366251690047,0.4709004163742065,7,Copperbelt,November 13,May 07
Chingola,2019,-0.028661838422218932,-0.10850281640887255,6,Copperbelt,November 13,May 07
Chingola,2020,0.4117879333595435,0.43522651493549347,6,Copperbelt,November 13,May 07
Chingola,2021,-0.25015836358070376,-0.4169818162918091,5,Copperbelt,November 13,May 07
Chinsali,2000,0.5826452188193798,0.6280941069126129,6,Muchinga,November 24,May 12
Chinsali,2001,-0.6962995777527491,-0.7908048629760742,6,Muchinga,November 24,May 12
Chinsali,2002,-0.23756548296660185,-0.12458491325378415,6,Muchinga,November 24,May 12
Chinsali,2003,0.15621748864650725,0.1141974851489067,5,Muchinga,November 24,May 12
Chinsali,2004,0.3284505183498065,0.2573465406894684,6,Muchinga,November 24,May 12
Chinsali,2005,-0.342054083943367,-0.3367565050721168,4,Muchinga,November 24,May 12
Chinsali,2006,0.5100932518641154,0.44910581409931183,6,Muchinga,November 24,May 12
Chinsali,2007,0.6709294140338897,0.7777416110038757,5,Muchinga,November 24,May 12
Chinsali,2008,-0.958732259273529,-0.9839483499526978,5,Muchinga,November 24,May 12
Chinsali,2009,0.2572484916696946,0.18297857046127314,6,Muchinga,November 24,May 12
Chinsali,2010,-1.3765296339988708,-1.411268711090088,5,Muchinga,November 24,May 12
Chinsali,2011,-1.3448211550712585,-1.3417897820472717,4,Muchinga,November 24,May 12
Chinsali,2012,-1.1318582722118922,-1.1432945728302002,7,Muchinga,November 24,May 12
Chinsali,2013,-1.2920577724774678,-1.1887330412864685,6,Muchinga,November 24,May 12
Chinsali,2014,-1.0174129605293274,-1.1009399890899658,5,Muchinga,November 24,May 12
Chinsali,2015,-0.915141475200653,-0.9369393587112428,5,Muchinga,November 24,May 12
Chinsali,2016,-1.1323412895202636,-1.03461492061615,5,Muchinga,November 24,May 12
Chinsali,2017,-1.063295602798462,-1.21767258644104,5,Muchinga,November 24,May 12
Chinsali,2018,-0.4648856550455093,-0.5337949991226196,5,Muchinga,November 24,May 12
Chinsali,2019,0.2305409616480271,0.33276841044425964,6,Muchinga,November 24,May 12
Chinsali,2020,1.2153433561325073,1.2330585718154907,5,Muchinga,November 24,May 12
Chinsali,2021,0.9895683169364929,1.2961281538009644,5,Muchinga,November 24,May 12
Chipangali,2000,-0.302055224776268,-0.2863699793815613,6,Eastern,November 26,May 04
Chipangali,2001,-0.5202081263065338,-0.4695179462432861,5,Eastern,November 26,May 04
Chipangali,2002,0.06705556474626065,0.0909113362431526,5,Eastern,November 26,May 04
Chipangali,2003,0.4041617810726166,0.4108688235282898,5,Eastern,November 26,May 04
Chipangali,2004,0.4759209460578859,0.6188201904296875,5,Eastern,November 26,May 04
Chipangali,2005,-0.2563485074788332,-0.26655489206314087,4,Eastern,November 26,May 04
Chipangali,2006,0.7019909794131914,0.6767576634883881,6,Eastern,November 26,May 04
Chipangali,2007,1.0818902373313903,1.1138509511947632,5,Eastern,November 26,May 04
Chipangali,2008,0.3705945197492838,0.3702988922595978,5,Eastern,November 26,May 04
Chipangali,2009,1.8344471255938213,1.9606356024742126,6,Eastern,November 26,May 04
Chipangali,2010,1.1601587653160095,0.985376477241516,5,Eastern,November 26,May 04
Chipangali,2011,1.0152814388275146,0.9928761124610901,4,Eastern,November 26,May 04
Chipangali,2012,1.2325037121772766,1.263169765472412,6,Eastern,November 26,May 04
Chipangali,2013,-0.1606990396976471,-0.1518356204032898,5,Eastern,November 26,May 04
Chipangali,2014,-1.0764982581138611,-1.0942710638046265,5,Eastern,November 26,May 04
Chipangali,2015,-1.642123556137085,-1.7459818124771118,5,Eastern,November 26,May 04
Chipangali,2016,-1.7824946641921997,-1.728724479675293,5,Eastern,November 26,May 04
Chipangali,2017,-1.3200623273849488,-1.280469536781311,5,Eastern,November 26,May 04
Chipangali,2018,-0.5062402546405792,-0.4652886986732483,5,Eastern,November 26,May 04
Chipangali,2019,0.15186818074434993,0.0658382698893547,5,Eastern,November 26,May 04
Chipangali,2020,0.5122795343399048,0.3629703223705292,5,Eastern,November 26,May 04
Chipangali,2021,0.23222824186086655,0.234150618314743,4,Eastern,November 26,May 04
Chipata,2000,0.30084728201230365,0.27379539608955383,6,Eastern,November 26,May 04
Chipata,2001,-0.07220426648855208,-0.1105520948767662,5,Eastern,November 26,May 04
Chipata,2002,0.1215206144377589,0.1040735840797424,5,Eastern,November 26,May 04
Chipata,2003,0.2913764625787735,0.3044411242008209,5,Eastern,November 26,May 04
Chipata,2004,0.2807552452598299,0.43509441614151,7,Eastern,November 26,May 04
Chipata,2005,-0.33747503347694874,-0.42937175929546356,4,Eastern,November 26,May 04
Chipata,2006,0.6093377023935318,0.5577082633972168,6,Eastern,November 26,May 04
Chipata,2007,1.0360406160354614,1.0995616912841797,5,Eastern,November 26,May 04
Chipata,2008,0.08436273708939555,-0.0267864726483821,5,Eastern,November 26,May 04
Chipata,2009,1.6765756607055664,1.8789529204368591,6,Eastern,November 26,May 04
Chipata,2010,1.3261950254440307,1.1963685750961304,5,Eastern,November 26,May 04
Chipata,2011,1.3081100583076477,1.2947793006896975,4,Eastern,November 26,May 04
Chipata,2012,1.7277444799741108,1.7405206561088562,6,Eastern,November 26,May 04
Chipata,2013,0.10907857865095141,0.0875062569975853,5,Eastern,November 26,May 04
Chipata,2014,-0.9588659524917602,-1.0019766092300415,5,Eastern,November 26,May 04
Chipata,2015,-1.6041635513305663,-1.7211980819702148,5,Eastern,November 26,May 04
Chipata,2016,-1.6473265409469604,-1.5643529891967771,5,Eastern,November 26,May 04
Chipata,2017,-1.227280282974243,-1.1629482507705688,5,Eastern,November 26,May 04
Chipata,2018,-0.3452608858545621,-0.3166099339723587,6,Eastern,November 26,May 04
Chipata,2019,0.22721091036995253,0.1430990025401115,6,Eastern,November 26,May 04
Chipata,2020,0.4785172790288925,0.45625901222229004,6,Eastern,November 26,May 04
Chipata,2021,0.2353246929123997,0.22523324936628336,4,Eastern,November 26,May 04
Chipili,2000,0.8397339234749476,1.0594719052314758,6,Luapula,November 10,May 14
Chipili,2001,0.29114696756005287,0.311944130808115,6,Luapula,November 10,May 14
Chipili,2002,0.691752206001963,0.8695583939552307,7,Luapula,November 10,May 14
Chipili,2003,0.11598524264991283,0.2153525650501251,6,Luapula,November 10,May 14
Chipili,2004,0.525338453905923,0.4657543301582336,7,Luapula,November 10,May 14
Chipili,2005,-0.6906375288963318,-0.7636092305183411,5,Luapula,November 10,May 14
Chipili,2006,-0.012181452342442103,0.2521024048328399,7,Luapula,November 10,May 14
Chipili,2007,0.44355857531939236,0.412592351436615,7,Luapula,November 10,May 14
Chipili,2008,-0.2798115375141303,-0.1659905984997749,6,Luapula,November 10,May 14
Chipili,2009,0.71220720240048,0.7804427146911621,7,Luapula,November 10,May 14
Chipili,2010,-0.795833133161068,-0.7970553338527679,6,Luapula,November 10,May 14
Chipili,2011,-0.4982683062553406,-0.5268365740776062,5,Luapula,November 10,May 14
Chipili,2012,-0.26155905957732883,-0.3672517538070678,7,Luapula,November 10,May 14
Chipili,2013,0.03863309075435004,0.0713668838143349,6,Luapula,November 10,May 14
Chipili,2014,-0.42280596046475694,-0.485403299331665,5,Luapula,November 10,May 14
