,district,season_year,mean_growing_spei,median_growing_spei,n_months
0,Chadiza,2000,0.8387689116666667,0.7818131349999999,6
1,Chadiza,2001,0.35348833333333335,0.30394485000000004,6
2,Chadiza,2002,0.28125533,0.24405248999999998,6
3,Chadiza,2003,0.227219068,0.21729478,5
4,Chadiza,2004,0.02519424333333331,0.084611825,6
5,Chadiza,2005,-0.712003398,-0.76374835,5
6,Chadiza,2006,0.13394505099999998,0.139090685,6
7,Chadiza,2007,0.7602981440000001,0.8300857,5
8,Chadiza,2008,0.18885545966666664,0.08238831,6
9,Chadiza,2009,1.7621904499999996,1.91514445,6
10,Chadiza,2010,1.7332198666666667,1.6691907000000001,6
11,Chadiza,2011,1.2511674,1.1900319000000001,4
12,Chadiza,2012,1.7177925833333332,1.7737476,6
13,Chadiza,2013,0.11822346739999996,0.026024647,5
14,Chadiza,2014,-0.8101022666666666,-0.87666668,6
15,Chadiza,2015,-1.4706727333333334,-1.55335065,6
16,Chadiza,2016,-1.47183885,-1.4612954,6
17,Chadiza,2017,-0.9929727916666667,-0.9250785,6
18,Chadiza,2018,-0.41827229,-0.35789689,6
19,Chadiza,2019,0.282297126,0.21732996,5
20,Chadiza,2020,0.1992157384,0.18316655,5
21,Chadiza,2021,-0.0610551332,-0.073723026,5
22,Chama,2000,0.07845761733333333,0.092725235,6
23,Chama,2001,-0.7399908,-0.7597308,4
24,Chama,2002,0.08754290399999999,0.14733327699999998,6
25,Chama,2003,0.42887908799999996,0.4412565,5
26,Chama,2004,0.4276592583333334,0.47236073,6
27,Chama,2005,-0.45982282499999994,-0.526973245,4
28,Chama,2006,-0.07876598616666668,-0.008260956,6
29,Chama,2007,0.305069181,0.40947118,5
30,Chama,2008,-0.779673416,-1.014973,5
31,Chama,2009,0.7333797433333333,0.8014343749999999,6
32,Chama,2010,0.11979519399999997,0.05372587,5
33,Chama,2011,-0.127889758,-0.13153696,5
34,Chama,2012,0.2581711233333333,0.26063839,6
35,Chama,2013,-0.31686994333333335,-0.35193834,6
36,Chama,2014,-0.5620613899999999,-0.5739523,6
37,Chama,2015,-0.9236150666666667,-0.96063305,6
38,Chama,2016,-1.2864412,-1.2478257,6
39,Chama,2017,-0.96637552,-1.01643882,6
40,Chama,2018,-0.23480661339999997,-0.22438292,5
41,Chama,2019,0.427709636,0.5108708,5
42,Chama,2020,1.1163688139999999,1.1295168,5
43,Chama,2021,0.73490959,0.91710067,5
44,Chasefu,2000,-0.2305620876,-0.29614013,5
45,Chasefu,2001,-0.9443830259999999,-1.0105234,5
46,Chasefu,2002,-0.023004203400000013,-0.07761974,5
47,Chasefu,2003,0.408069196,0.41304392,5
48,Chasefu,2004,0.4006719271666666,0.45515403,6
49,Chasefu,2005,-0.5108876,-0.5793258750000001,4
50,Chasefu,2006,-0.233032275,-0.290424075,6
51,Chasefu,2007,-0.11546522,-0.09759272,4
52,Chasefu,2008,-1.28136041,-1.4561372,5
53,Chasefu,2009,0.3291162616666667,0.41843833,6
54,Chasefu,2010,-0.11938125183333333,-0.142535133,6
55,Chasefu,2011,-0.074722286,-0.14479102,5
56,Chasefu,2012,0.5931879566666666,0.5962269499999999,6
57,Chasefu,2013,-0.06665465159999999,-0.01309309,5
58,Chasefu,2014,-0.6017485233333333,-0.5834093650000001,6
59,Chasefu,2015,-1.29208572,-1.4041331,5
60,Chasefu,2016,-1.76355535,-1.80045865,6
61,Chasefu,2017,-1.3100825999999999,-1.3358843,5
62,Chasefu,2018,-0.05563038199999999,-0.09421471,5
63,Chasefu,2019,0.8094781940000001,0.81609994,5
64,Chasefu,2020,1.33868306,1.3293462,5
65,Chasefu,2021,1.0742653519999998,1.2144549,5
66,Chavuma,2000,-0.7657944285714287,-0.77383995,7
67,Chavuma,2001,-0.7691444985714285,-0.7175343,7
68,Chavuma,2002,-0.94655409,-0.9673665,7
69,Chavuma,2003,-0.516065385,-0.41518389,6
70,Chavuma,2004,-0.3919095928571429,-0.26630005,7
71,Chavuma,2005,-0.9730125428571429,-0.97312397,7
72,Chavuma,2006,-0.9653953228571427,-0.8507335,7
73,Chavuma,2007,-1.20188371,-1.1010157,7
74,Chavuma,2008,-1.05729751,-1.03080678,6
75,Chavuma,2009,-0.049345999083333335,-0.10887658225,6
76,Chavuma,2010,0.42993769485714284,0.4615873,7
77,Chavuma,2011,0.8776910666666667,0.8991549,6
78,Chavuma,2012,0.7921545566666667,0.7610672700000001,6
79,Chavuma,2013,0.8058198599999999,0.7540967,7
80,Chavuma,2014,0.6050087650000001,0.56970245,6
81,Chavuma,2015,0.1456363748,0.08587224,5
82,Chavuma,2016,0.23979793916666667,0.26343021499999997,6
83,Chavuma,2017,0.43551346500000004,0.404532825,6
84,Chavuma,2018,0.00929712833333333,0.035477808,6
85,Chavuma,2019,0.22462632714285716,0.09406031,7
86,Chavuma,2020,0.8360804014285713,0.8870162,7
87,Chavuma,2021,0.3156654228,0.2766677,5
88,Chembe,2000,1.01871896,1.2052584,6
89,Chembe,2001,0.7974468366666668,0.70950498,6
90,Chembe,2002,1.2492642833333334,1.2006805,6
91,Chembe,2003,1.1805303733333332,1.22184325,6
92,Chembe,2004,0.6326389596666667,0.76638432,6
93,Chembe,2005,-0.6441519633333334,-0.6583233,6
94,Chembe,2006,-0.43447732666666666,-0.43379374000000004,6
95,Chembe,2007,-0.23509697285714287,-0.27006015,7
96,Chembe,2008,-0.524564986,-0.54861397,5
97,Chembe,2009,0.671558525,0.714965665,6
98,Chembe,2010,0.36826500666666667,0.40562397,6
99,Chembe,2011,0.8556611399999999,0.7728579,5
100,Chembe,2012,0.9552221633333332,1.01497652,6
101,Chembe,2013,0.46377156857142854,0.43511757,7
102,Chembe,2014,-0.47004336,-0.41881772,6
103,Chembe,2015,-1.1059024450000001,-1.113434,6
104,Chembe,2016,-1.3039302600000002,-1.3026037000000001,6
105,Chembe,2017,-0.6283854733333333,-0.5850842,6
106,Chembe,2018,0.5556850416666667,0.55630957,6
107,Chembe,2019,0.8979706219999999,0.8596834,5
108,Chembe,2020,1.47555754,1.5184915,5
109,Chembe,2021,0.7906759666666666,0.7743745,6
110,Chibombo,2000,1.070257354,0.94197315,5
111,Chibombo,2001,0.9531533000000001,0.85824,5
112,Chibombo,2002,0.7027289233333334,0.539498,3
113,Chibombo,2003,1.18681158,1.2420522,5
114,Chibombo,2004,0.338859054,0.791922,5
115,Chibombo,2005,-0.7534412800000001,-0.86705252,4
116,Chibombo,2006,0.03900570199999999,0.09951425,5
117,Chibombo,2007,0.403106694,0.39064264,5
118,Chibombo,2008,0.56095841,0.47582027,5
119,Chibombo,2009,1.7660270399999998,1.8041236,5
120,Chibombo,2010,2.0288046,1.8661934,5
121,Chibombo,2011,1.0401021075,1.08411755,4
122,Chibombo,2012,1.099548512,1.0297914,5
123,Chibombo,2013,0.5627794583333333,0.54478845,6
124,Chibombo,2014,-0.362297298,-0.36253646,5
125,Chibombo,2015,-0.603458226,-0.575034,5
126,Chibombo,2016,-0.322387916,-0.3528615,5
127,Chibombo,2017,0.5328886004,0.61491174,5
128,Chibombo,2018,0.3642623683333333,0.370122275,6
129,Chibombo,2019,0.007352655999999999,-0.07618514800000001,4
130,Chibombo,2020,-0.219193866,-0.31407014,5
131,Chibombo,2021,-0.7280626219999999,-0.75775427,5
132,Chiengi,2000,0.30021837833333326,0.42037916,6
133,Chiengi,2001,-0.5722682214285715,-0.41507834,7
134,Chiengi,2002,-0.34747768416666663,-0.21797096999999999,6
135,Chiengi,2003,-1.11411664,-1.1630226499999998,6
136,Chiengi,2004,-0.4892331,-0.5177545,7
137,Chiengi,2005,-1.0115572516666667,-0.92717917,6
138,Chiengi,2006,-0.74776404875,-0.722811125,8
139,Chiengi,2007,-0.188934469375,-0.27084058499999997,8
140,Chiengi,2008,-0.6623325285714287,-0.71941286,7
141,Chiengi,2009,-0.12536604399999998,-0.047881217000000004,6
142,Chiengi,2010,-1.1430015342857143,-1.2335608,7
143,Chiengi,2011,-1.2088904042857143,-1.2230128,7
144,Chiengi,2012,-0.952351635,-1.0062931000000002,8
145,Chiengi,2013,-0.4218556015714286,-0.6671674,7
146,Chiengi,2014,0.381282166,0.32316026,5
147,Chiengi,2015,1.0867843833333333,1.07965335,6
148,Chiengi,2016,0.54482051,0.4931585,7
149,Chiengi,2017,0.2088438224,0.28210425,5
150,Chiengi,2018,0.6869956742857143,0.80593026,7
151,Chiengi,2019,0.65137244,0.6590654499999999,6
152,Chiengi,2020,1.0584425933333332,1.0525142,6
153,Chiengi,2021,0.9752601883333334,1.051031,6
154,Chifunabuli,2000,1.0047644050000002,1.05233685,6
155,Chifunabuli,2001,0.3415823123333333,0.33895254,6
156,Chifunabuli,2002,0.720136465,0.761455335,6
157,Chifunabuli,2003,0.6343716266666667,0.64679834,6
158,Chifunabuli,2004,0.7627080614285714,0.9534534,7
159,Chifunabuli,2005,-0.27436618583333333,-0.214233845,6
160,Chifunabuli,2006,0.4593619066666666,0.5518722149999999,6
161,Chifunabuli,2007,0.7370670228571428,0.72336817,7
162,Chifunabuli,2008,0.3422852271666666,0.43530219,6
163,Chifunabuli,2009,1.4064682666666666,1.4256784,6
164,Chifunabuli,2010,0.1971330533333333,0.21182284999999998,6
165,Chifunabuli,2011,0.36398954800000005,0.3042978,5
166,Chifunabuli,2012,0.19528894433333335,0.155854828,6
167,Chifunabuli,2013,-0.22507089142857148,-0.22947113,7
168,Chifunabuli,2014,-0.7569477,-0.7725063000000001,6
169,Chifunabuli,2015,-1.1606516833333334,-1.1545157499999998,6
170,Chifunabuli,2016,-1.6292559833333333,-1.6565518,6
171,Chifunabuli,2017,-1.2943832166666667,-1.2854959,6
172,Chifunabuli,2018,-0.45909012666666665,-0.39572639499999995,6
173,Chifunabuli,2019,-0.05307419219999997,-0.021505991,5
174,Chifunabuli,2020,1.0832629249999999,1.1385497999999998,6
175,Chifunabuli,2021,0.5872902516666666,0.55600055,6
176,Chikankanta,2000,1.0432630883333334,1.0445263150000001,6
177,Chikankanta,2001,0.7785873000000001,0.6994316,5
178,Chikankanta,2002,-0.2810342066666667,-0.47034216,3
179,Chikankanta,2003,-0.05037071316666667,-0.0322894165,6
180,Chikankanta,2004,-0.207917136,-0.05005047,5
181,Chikankanta,2005,-0.6648625179999998,-0.821915,5
182,Chikankanta,2006,0.4299082802,0.26085186,5
183,Chikankanta,2007,1.17073344,1.2932028,5
184,Chikankanta,2008,1.0556120000000002,1.0573163,5
185,Chikankanta,2009,1.88856322,1.8634344,5
186,Chikankanta,2010,1.98521852,1.9417841,5
187,Chikankanta,2011,0.8703310825,0.89688295,4
188,Chikankanta,2012,1.009573702,0.98473495,5
189,Chikankanta,2013,0.8094755575,0.7540568649999999,4
190,Chikankanta,2014,0.230398762,0.215517,5
191,Chikankanta,2015,-0.010002723319999995,-0.0045454516,5
192,Chikankanta,2016,0.09459136879999999,0.13124233,5
193,Chikankanta,2017,0.537262272,0.68875206,5
194,Chikankanta,2018,0.026746515000000026,-0.008803254999999996,6
195,Chikankanta,2019,-0.11444367,-0.10531534,3
196,Chikankanta,2020,-0.3643546366666666,-0.36365238,3
197,Chikankanta,2021,-0.8887686739999999,-1.0450848,5
198,Chilanga,2000,0.9318340380000001,0.94862455,5
199,Chilanga,2001,0.8256404959999999,0.7410793,5
200,Chilanga,2002,0.33789473600000003,0.19051561,3
201,Chilanga,2003,0.5551399983333333,0.554061575,6
202,Chilanga,2004,0.081664994,0.42572066,5
203,Chilanga,2005,-0.7829102425000001,-0.884646125,4
204,Chilanga,2006,0.2566704404,0.10138935,5
205,Chilanga,2007,0.9264881779999999,0.9256959,5
206,Chilanga,2008,0.959018,0.9607637,5
207,Chilanga,2009,1.92589036,1.9521053,5
208,Chilanga,2010,2.15265006,2.082932,5
209,Chilanga,2011,1.212956525,1.24495875,4
210,Chilanga,2012,1.20460418,1.0912464,5
211,Chilanga,2013,0.59175365,0.5050885,5
212,Chilanga,2014,-0.237920952,-0.26308513,5
213,Chilanga,2015,-0.48046835199999993,-0.43940353,5
214,Chilanga,2016,-0.12739113368,-0.2343379,5
215,Chilanga,2017,0.420678666,0.61982346,5
216,Chilanga,2018,0.025424131999999988,-0.010942633999999996,6
217,Chilanga,2019,-0.179217182,-0.14743916499999998,4
218,Chilanga,2020,-0.545035794,-0.5496148,5
219,Chilanga,2021,-1.0533827859999998,-1.096236,5
220,Chililabombwe,2000,1.1989415016666667,1.36272275,6
221,Chililabombwe,2001,1.1234507571428571,1.0993302,7
222,Chililabombwe,2002,1.1581663333333332,1.1012887,6
223,Chililabombwe,2003,1.4430389714285714,1.3830873,7
224,Chililabombwe,2004,0.48837657166666676,0.51312465,6
225,Chililabombwe,2005,-0.5497832842,-0.69784433,6
226,Chililabombwe,2006,-0.09795491333333334,-0.136739905,6
227,Chililabombwe,2007,0.020486063000000016,0.031182721,7
228,Chililabombwe,2008,0.2027708492,0.0766155,5
229,Chililabombwe,2009,1.4609364285714286,1.4577956,7
230,Chililabombwe,2010,1.1378553166666667,1.12858225,6
231,Chililabombwe,2011,1.008685538,0.87787455,5
232,Chililabombwe,2012,0.9779620233333333,1.1060492499999999,6
233,Chililabombwe,2013,0.3917269228571429,0.3946048,7
234,Chililabombwe,2014,-0.3753944716666666,-0.35625634,6
235,Chililabombwe,2015,-0.9361091333333333,-0.97904565,6
236,Chililabombwe,2016,-0.9897454766666667,-0.94866925,6
237,Chililabombwe,2017,-0.461038005,-0.451141825,6
238,Chililabombwe,2018,0.21363331500000002,0.226672185,6
239,Chililabombwe,2019,-0.10317040699999999,-0.13495328,5
240,Chililabombwe,2020,0.333737222,0.24586286,5
241,Chililabombwe,2021,-0.04299733666666666,-0.06832527499999999,6
242,Chilubi,2000,1.1890504833333333,1.1755178499999999,6
243,Chilubi,2001,0.23115400833333336,0.12175002,6
244,Chilubi,2002,0.5185848383333332,0.5651079999999999,6
245,Chilubi,2003,0.3812839593333333,0.44200058,6
246,Chilubi,2004,0.43118370916666665,0.49697431999999997,6
247,Chilubi,2005,-0.6052535950000001,-0.56651185,6
248,Chilubi,2006,0.07691565090000001,0.1420310977,6
249,Chilubi,2007,0.60154442,0.5936587,7
250,Chilubi,2008,0.02812941,0.03197643,5
251,Chilubi,2009,1.2850096666666666,1.2459308,6
252,Chilubi,2010,-0.033521829999999954,-0.205805135,6
253,Chilubi,2011,-0.31617933000000004,-0.32973215,5
254,Chilubi,2012,-0.18846947000000003,-0.167362575,6
255,Chilubi,2013,-0.38159303000000006,-0.35968072,6
256,Chilubi,2014,-0.6288185033333332,-0.6204531799999999,6
257,Chilubi,2015,-0.65430752,-0.6592511750000001,6
258,Chilubi,2016,-1.1102504166666667,-1.0995939,6
259,Chilubi,2017,-0.7060731416666667,-0.714387825,6
260,Chilubi,2018,0.12347662333333331,0.196093565,6
261,Chilubi,2019,0.328928813,0.44840023,5
262,Chilubi,2020,1.22482962,1.1944059,5
263,Chilubi,2021,0.7198287583333333,0.748176225,6
264,Chingola,2000,1.1983509683333333,1.3622766,6
265,Chingola,2001,1.1345256657142857,1.1208049,7
266,Chingola,2002,1.1562430166666668,1.11310565,6
267,Chingola,2003,1.3907575833333334,1.40989015,6
268,Chingola,2004,0.37981090666666667,0.38660810500000004,6
269,Chingola,2005,-0.6120686683333334,-0.77501915,6
270,Chingola,2006,-0.2596956691666667,-0.252412835,6
271,Chingola,2007,-0.13378014314285713,-0.08977073,7
272,Chingola,2008,0.12527300959999998,-0.013761522,5
273,Chingola,2009,1.3831105285714287,1.4025345,7
274,Chingola,2010,1.1867504899999999,1.20718345,6
275,Chingola,2011,1.00273424,0.9608738,5
276,Chingola,2012,0.9592294383333333,1.0744585500000001,6
277,Chingola,2013,0.36684018799999996,0.40658146,7
278,Chingola,2014,-0.4123082943333333,-0.3964721,6
279,Chingola,2015,-0.8189600416666666,-0.82662552,6
280,Chingola,2016,-0.8363103233333335,-0.8112238,6
281,Chingola,2017,-0.15276475466666667,-0.111337125,6
282,Chingola,2018,0.43043083,0.46199051999999996,6
283,Chingola,2019,-0.0048366912000000015,-0.095253766,5
284,Chingola,2020,0.39735719540000003,0.38651142,5
285,Chingola,2021,-0.21412593033333335,-0.28742549,6
286,Chinsali,2000,0.5826452266666667,0.628094075,6
287,Chinsali,2001,-0.5731593540000001,-0.61051714,5
288,Chinsali,2002,-0.23756547183333332,-0.12458492199999999,6
289,Chinsali,2003,0.06165661,0.09298976249999999,6
290,Chinsali,2004,0.33680039833333336,0.257346545,6
291,Chinsali,2005,-0.33188570500000003,-0.29121217,5
292,Chinsali,2006,0.46119685714285724,0.3576073,7
293,Chinsali,2007,0.6221960133333333,0.66988465,6
294,Chinsali,2008,-0.837574678,-0.98394835,5
295,Chinsali,2009,0.2572485045,0.182978575,6
296,Chinsali,2010,-1.20310884,-1.4112686,5
297,Chinsali,2011,-1.35844662,-1.4129484,5
298,Chinsali,2012,-1.1085529,-1.11304005,6
299,Chinsali,2013,-1.2920577933333335,-1.1887330999999999,6
300,Chinsali,2014,-0.96934709,-0.95662637,6
301,Chinsali,2015,-0.9795019100000001,-0.94942808,6
302,Chinsali,2016,-1.1244509500000002,-1.0598071500000001,6
303,Chinsali,2017,-0.9877326833333333,-1.02196108,6
304,Chinsali,2018,-0.464885668,-0.53379506,5
305,Chinsali,2019,0.1981599824,0.27309093,5
306,Chinsali,2020,1.2153433999999999,1.2330586,5
307,Chinsali,2021,1.0075823666666668,1.1968903000000002,6
308,Chipangali,2000,-0.30205522766666665,-0.286369985,6
309,Chipangali,2001,-0.5202081300000001,-0.46951795,5
310,Chipangali,2002,0.0670555652,0.090911336,5
311,Chipangali,2003,0.40416178199999997,0.41086882,5
312,Chipangali,2004,0.47464491750000004,0.54354248,6
313,Chipangali,2005,-0.22921019199999998,-0.19137809,5
314,Chipangali,2006,0.6097189033333333,0.67544927,6
315,Chipangali,2007,1.10556425,1.14955235,4
316,Chipangali,2008,0.35932423719999995,0.3702989,5
317,Chipangali,2009,1.8344471166666665,1.9606355999999998,6
318,Chipangali,2010,1.2841941916666666,1.10037535,6
319,Chipangali,2011,0.8326139625,0.800864875,4
320,Chipangali,2012,1.2325036999999999,1.2631697499999999,6
321,Chipangali,2013,-0.1606990412,-0.15183562,5
322,Chipangali,2014,-0.9901238833333333,-1.05426105,6
323,Chipangali,2015,-1.55100668,-1.5897095,5
324,Chipangali,2016,-1.78973355,-1.7721521500000001,6
325,Chipangali,2017,-1.3315507666666666,-1.3314257,6
326,Chipangali,2018,-0.6168460450000001,-0.5501013699999999,6
327,Chipangali,2019,0.15186818159999999,0.06583827,5
328,Chipangali,2020,0.5122795320000001,0.36297032,5
329,Chipangali,2021,0.061594285,0.11881432,4
330,Chipata,2000,0.30084727833333336,0.2737954,6
331,Chipata,2001,-0.072204265,-0.110552095,5
332,Chipata,2002,0.08816354108333334,0.095540862,6
333,Chipata,2003,0.291376462,0.30444112,5
334,Chipata,2004,0.38811562166666674,0.44490317999999995,6
335,Chipata,2005,-0.346447875,-0.4128491,5
336,Chipata,2006,0.548044885,0.55669255,6
337,Chipata,2007,1.116075275,1.1514494,4
338,Chipata,2008,0.12157865450000001,0.1404358785,6
339,Chipata,2009,1.6765756833333334,1.87895295,6
340,Chipata,2010,1.391447633333333,1.3103083,6
341,Chipata,2011,1.042824075,0.97673345,4
342,Chipata,2012,1.7277444833333335,1.7405206500000001,6
343,Chipata,2013,0.10907858000000001,0.08750626,5
344,Chipata,2014,-0.8696179566666666,-0.9406685000000001,6
345,Chipata,2015,-1.5476942500000002,-1.6290644,6
346,Chipata,2016,-1.6679324666666666,-1.6375117000000001,6
347,Chipata,2017,-1.2333099,-1.21320315,6
348,Chipata,2018,-0.4665629666666667,-0.41238367,6
349,Chipata,2019,0.25249095000000005,0.14620534,5
350,Chipata,2020,0.459735464,0.3400917,5
351,Chipata,2021,0.0938611875,0.1454075,4
352,Chipili,2000,0.8397339254999999,1.0594719,6
353,Chipili,2001,0.29114697166666664,0.31194413,6
354,Chipili,2002,0.8406107016666667,1.0314059,6
355,Chipili,2003,0.11598524233333334,0.215352565,6
356,Chipili,2004,0.6121218500000001,0.7627582,7
357,Chipili,2005,-0.6412248483333333,-0.68745509,6
358,Chipili,2006,-0.06724659333333331,-0.006168449999999992,6
359,Chipili,2007,0.5025607307142858,0.45637992,7
360,Chipili,2008,-0.2723032115714286,-0.22562675,7
361,Chipili,2009,0.7713170833333333,0.78492918,6
362,Chipili,2010,-0.7958331516666667,-0.7970553499999999,6
363,Chipili,2011,-0.49826831,-0.5268366,5
364,Chipili,2012,-0.221909396,-0.36012072500000003,6
365,Chipili,2013,-0.014671134714285692,-0.027531743,7
366,Chipili,2014,-0.28136557538333334,-0.31072794,6
367,Chipili,2015,-0.5553889016666668,-0.5900399199999999,6
368,Chipili,2016,-1.5973696666666666,-1.6123642,6
369,Chipili,2017,-1.2828109166666668,-1.2709636999999998,6
370,Chipili,2018,-0.17291189657142864,-0.019921608,7
371,Chipili,2019,0.08503409680000001,-0.035151266,5
372,Chipili,2020,1.5397304333333333,1.5247614999999999,6
373,Chipili,2021,0.5775539000000001,0.5292564,6
374,Chirundu,2000,1.03951375,1.0317731700000001,6
375,Chirundu,2001,0.6833444619999999,0.5945623,5
376,Chirundu,2002,-0.3363311133333333,-0.5161709,3
377,Chirundu,2003,-0.268578938,-0.26241186,5
378,Chirundu,2004,-0.3576621014,-0.20338586,5
379,Chirundu,2005,-0.90367679,-0.97315593,4
380,Chirundu,2006,0.14636319250000002,0.15933469500000003,4
381,Chirundu,2007,0.7653988825,0.8797048000000001,4
382,Chirundu,2008,0.839701172,0.8525461,5
383,Chirundu,2009,1.92861024,1.9426802,5
384,Chirundu,2010,2.2352728600000003,2.1151946,5
385,Chirundu,2011,1.0947871999999998,1.051138,3
386,Chirundu,2012,1.060632208,1.0235007,5
387,Chirundu,2013,0.74090444,0.65489178,4
388,Chirundu,2014,0.270755386,0.20811406,5
389,Chirundu,2015,0.24821511320000003,0.23132621,5
390,Chirundu,2016,0.39386713399999995,0.46165776,5
391,Chirundu,2017,0.6827255560000001,0.8357904,5
392,Chirundu,2018,-0.15669017680000003,-0.17677535,5
393,Chirundu,2019,-0.178406798,-0.17677535,3
394,Chirundu,2020,-0.370817751,-0.5050849,3
395,Chirundu,2021,-1.001505688,-1.1275052,5
396,Chisamba,2000,1.4283374,1.280736,5
397,Chisamba,2001,1.1828492119999998,1.1013132,5
398,Chisamba,2002,0.48924675666666667,0.29087728,3
399,Chisamba,2003,0.91983888,0.9939239,5
400,Chisamba,2004,0.27022408200000003,0.4966557,5
401,Chisamba,2005,-0.7387904599999999,-0.8141697,4
402,Chisamba,2006,0.1736556476,0.09886764,5
403,Chisamba,2007,0.45567594,0.5064691,5
404,Chisamba,2008,0.39975360800000004,0.3112221,5
405,Chisamba,2009,1.6784192199999999,1.6327565,5
406,Chisamba,2010,1.99997758,1.8635992,5
407,Chisamba,2011,1.0336446000000001,1.0989616,4
408,Chisamba,2012,1.05135067,0.9896584,5
409,Chisamba,2013,0.325501301,0.30491674,5
410,Chisamba,2014,-0.514845352,-0.49934882,5
411,Chisamba,2015,-0.6171616,-0.5589061,5
412,Chisamba,2016,-0.2135175876,-0.29119313,5
413,Chisamba,2017,0.6532065319999999,0.7864677,5
414,Chisamba,2018,0.42971502566666664,0.43428505,6
415,Chisamba,2019,-0.075429268625,-0.09924893500000001,4
416,Chisamba,2020,-0.4102082859999999,-0.4431467,5
417,Chisamba,2021,-0.780705612,-0.7888161,5
418,Chitambo,2000,0.56946652,0.53412075,6
419,Chitambo,2001,-0.022445214333333335,-0.0383802355,6
420,Chitambo,2002,0.281145992,0.24871369,5
421,Chitambo,2003,0.387274454,0.4108178,5
422,Chitambo,2004,0.3338252883333333,0.37103001999999996,6
423,Chitambo,2005,-0.13843265999999999,-0.212291705,4
424,Chitambo,2006,0.7274346966666667,0.8575879799999999,6
425,Chitambo,2007,1.39863376,1.3772055,5
426,Chitambo,2008,1.093970026,1.0254028,5
427,Chitambo,2009,2.0394534833333333,2.0832026,6
428,Chitambo,2010,1.61349705,1.5347319000000001,6
429,Chitambo,2011,1.14509632,1.0737556,5
430,Chitambo,2012,1.0881729966666667,1.18844445,6
431,Chitambo,2013,-0.02221403166666665,0.019136345,6
432,Chitambo,2014,-0.957863005,-0.9977982000000001,6
433,Chitambo,2015,-1.5215265333333334,-1.5985542499999998,6
434,Chitambo,2016,-1.5148515333333332,-1.51026935,6
435,Chitambo,2017,-0.7023135749999999,-0.688027975,6
436,Chitambo,2018,-0.10536388183333334,-0.07026579499999999,6
437,Chitambo,2019,0.1689381962,0.105368145,5
438,Chitambo,2020,0.481207448,0.36833405,5
439,Chitambo,2021,0.22760226599999997,0.32963926,5
440,Choma,2000,0.9425711999999998,0.9397453499999999,6
441,Choma,2001,0.7576226883333335,0.70348248,6
442,Choma,2002,0.1397088,0.06579373,3
443,Choma,2003,0.148954947,0.20515869,4
444,Choma,2004,-0.49645511,-0.6742874,5
445,Choma,2005,-0.90724493,-1.01408365,4
446,Choma,2006,0.554143136,0.5471203,5
447,Choma,2007,1.2873563000000001,1.2772249,5
448,Choma,2008,1.5135512799999997,1.53166,5
449,Choma,2009,1.8503543399999998,1.8435295,5
450,Choma,2010,1.8842093000000002,1.8745151500000001,6
451,Choma,2011,1.2409269333333333,1.1560081,3
452,Choma,2012,1.0415011479999998,1.0186379,5
453,Choma,2013,0.8754368079999999,0.90023196,5
454,Choma,2014,0.409297352,0.38828886,5
455,Choma,2015,-0.39214069399999996,-0.38256776,5
456,Choma,2016,-0.08805765800000001,-0.13304347,5
457,Choma,2017,0.420326316,0.5275309,5
458,Choma,2018,0.13097997833333333,0.105237035,6
459,Choma,2019,0.02197547666666667,0.08453004,3
460,Choma,2020,-0.047598803333333335,-0.15932423,3
461,Choma,2021,-1.2577971399999999,-1.3359977,5
462,Chongwe,2000,1.2925623,1.3127928,5
463,Chongwe,2001,0.972319686,0.9510079,5
464,Chongwe,2002,0.2236064223333333,0.033437137,3
465,Chongwe,2003,0.451529326,0.42839792,5
466,Chongwe,2004,-0.037271350000000016,0.20275468,5
467,Chongwe,2005,-0.8429260425,-0.941364945,4
468,Chongwe,2006,0.043621882999999986,-0.118653655,5
469,Chongwe,2007,0.6521387606,0.6884741,5
470,Chongwe,2008,0.56315578,0.52130514,5
471,Chongwe,2009,1.8233354599999998,1.7776418,5
472,Chongwe,2010,2.25229094,2.0421622,5
473,Chongwe,2011,0.8927454499999999,0.93247707,4
474,Chongwe,2012,0.955200174,0.90953124,5
475,Chongwe,2013,0.48507537999999994,0.41994599,5
476,Chongwe,2014,-0.21794043582000003,-0.23279734,5
477,Chongwe,2015,-0.33480888599999997,-0.31203282,5
478,Chongwe,2016,0.028246365199999995,-0.06040088,5
479,Chongwe,2017,0.5871912626,0.8051762,5
480,Chongwe,2018,0.1371994135,0.0843620655,6
481,Chongwe,2019,0.002564353666666667,-0.019515209,3
482,Chongwe,2020,-0.7114022266666667,-0.75723425,6
483,Chongwe,2021,-1.074826,-1.1244493,5
484,Gwembe,2000,1.1470748833333333,1.1167018,6
485,Gwembe,2001,0.7694878433333333,0.66341315,6
486,Gwembe,2002,-0.17666532666666668,-0.33530048,3
487,Gwembe,2003,-0.07568941549999998,-0.06420876249999999,6
488,Gwembe,2004,-0.4740571834733333,-0.41583677,6
489,Gwembe,2005,-0.803091265,-0.8764708999999999,4
490,Gwembe,2006,0.47265276600000006,0.34340203,5
491,Gwembe,2007,1.141425452,1.1577128,5
492,Gwembe,2008,1.30659496,1.3281994,5
493,Gwembe,2009,1.7329736800000002,1.675067,5
494,Gwembe,2010,1.862668233333333,1.88878405,6
495,Gwembe,2011,1.1821629999999999,1.1303002,4
496,Gwembe,2012,1.094893965,1.06361145,4
