,Unnamed: 0,district,season_year,mean_growing_spei,median_growing_spei,n_months,province,province_avg_start_date,province_avg_end_date
1889,1889,Mwinilunga,2019,0.3667504574399999,0.22077277,5,North-Western,November 04,May 06
1890,1890,Mwinilunga,2020,0.8808097899999999,0.8717683,7,North-Western,November 04,May 06
1891,1891,Mwinilunga,2021,-0.1069561466666666,-0.139794005,6,North-Western,November 04,May 06
1892,1892,Nakonde,2000,0.8052548650000001,0.862582125,6,Muchinga,November 24,May 12
1893,1893,Nakonde,2001,-0.3969188016666667,-0.436691085,6,Muchinga,November 24,May 12
1894,1894,Nakonde,2002,-0.519740675,-0.53378573,6,Muchinga,November 24,May 12
1895,1895,Nakonde,2003,-0.76318154,-0.74761671,6,Muchinga,November 24,May 12
1896,1896,Nakonde,2004,-0.8410682550000002,-0.874415995,6,Muchinga,November 24,May 12
1897,1897,Nakonde,2005,-1.5395356,-1.5387192,5,Muchinga,November 24,May 12
1898,1898,Nakonde,2006,-0.6858165657142857,-0.6669149,7,Muchinga,November 24,May 12
1899,1899,Nakonde,2007,-0.2696978599999999,-0.18162364,5,Muchinga,November 24,May 12
1900,1900,Nakonde,2008,-1.2740396116666668,-1.2225774,6,Muchinga,November 24,May 12
1901,1901,Nakonde,2009,0.0050980087333333,0.0248432676999999,6,Muchinga,November 24,May 12
1902,1902,Nakonde,2010,-1.441441228333333,-1.4426042,6,Muchinga,November 24,May 12
1903,1903,Nakonde,2011,-0.988137006,-0.96631247,5,Muchinga,November 24,May 12
1904,1904,Nakonde,2012,-0.89249793,-0.8722724,7,Muchinga,November 24,May 12
1905,1905,Nakonde,2013,-1.0859859933333336,-0.9560312,6,Muchinga,November 24,May 12
1906,1906,Nakonde,2014,-0.48913294,-0.433737365,6,Muchinga,November 24,May 12
1907,1907,Nakonde,2015,-0.5011846003333333,-0.464454785,6,Muchinga,November 24,May 12
1908,1908,Nakonde,2016,-0.4430290057142856,-0.32385594,7,Muchinga,November 24,May 12
1909,1909,Nakonde,2017,-0.4394082033333333,-0.51266984,6,Muchinga,November 24,May 12
1910,1910,Nakonde,2018,-0.1734339182,-0.21293283,5,Muchinga,November 24,May 12
1911,1911,Nakonde,2019,0.2547729503333333,0.28182209,6,Muchinga,November 24,May 12
1912,1912,Nakonde,2020,0.9452705166666668,0.91867525,6,Muchinga,November 24,May 12
1913,1913,Nakonde,2021,0.85062492,0.937683775,6,Muchinga,November 24,May 12
1914,1914,Nalolo,2000,0.1811789555,0.22796261,5,Western,November 07,April 13
1915,1915,Nalolo,2001,0.4198742739999999,0.34098083,5,Western,November 07,April 13
1916,1916,Nalolo,2002,-0.05795193,-0.13338633,6,Western,November 07,April 13
1917,1917,Nalolo,2003,0.1799202276666666,0.251982805,6,Western,November 07,April 13
1918,1918,Nalolo,2004,0.0356552899999999,0.03942875,4,Western,November 07,April 13
1919,1919,Nalolo,2005,-0.325404742,-0.3598346,5,Western,November 07,April 13
1920,1920,Nalolo,2006,0.7965613049999999,0.8657973400000001,4,Western,November 07,April 13
1921,1921,Nalolo,2007,1.07567705,1.0512991,6,Western,November 07,April 13
1922,1922,Nalolo,2008,1.50754326,1.5331045,5,Western,November 07,April 13
1923,1923,Nalolo,2009,1.82145165,1.80878075,6,Western,November 07,April 13
1924,1924,Nalolo,2010,1.89169095,1.86287705,6,Western,November 07,April 13
1925,1925,Nalolo,2011,1.7350395,1.6292298,3,Western,November 07,April 13
1926,1926,Nalolo,2012,1.47956014,1.5074837,5,Western,November 07,April 13
1927,1927,Nalolo,2013,1.2308775166666666,1.22880285,6,Western,November 07,April 13
1928,1928,Nalolo,2014,0.423557136,0.5167308,5,Western,November 07,April 13
1929,1929,Nalolo,2015,-0.621498106,-0.7445915,5,Western,November 07,April 13
1930,1930,Nalolo,2016,-0.3921641919999999,-0.5586517,5,Western,November 07,April 13
1931,1931,Nalolo,2017,0.13096488,0.17589085,5,Western,November 07,April 13
1932,1932,Nalolo,2018,-0.0184522491666666,-0.0409845575,6,Western,November 07,April 13
1933,1933,Nalolo,2019,-0.3598258179999999,-0.40261722,5,Western,November 07,April 13
1934,1934,Nalolo,2020,-0.34502046125,-0.257339315,4,Western,November 07,April 13
1935,1935,Nalolo,2021,-0.9318244640000002,-0.7689201,5,Western,November 07,April 13
1936,1936,Namwala,2000,0.648865428,0.7292485,5,Southern,October 16,March 04
1937,1937,Namwala,2001,0.6460372980000001,0.6219062,5,Southern,October 16,March 04
1938,1938,Namwala,2002,0.2339113013333333,0.17818676,3,Southern,October 16,March 04
1939,1939,Namwala,2003,0.494158554,0.5303108,5,Southern,October 16,March 04
1940,1940,Namwala,2004,0.0797241399999999,0.48490402,5,Southern,October 16,March 04
1941,1941,Namwala,2005,-0.7224234532499999,-0.8386461000000001,4,Southern,October 16,March 04
1942,1942,Namwala,2006,0.7152938799999999,0.7202578,5,Southern,October 16,March 04
1943,1943,Namwala,2007,1.37533779,1.4150476,5,Southern,October 16,March 04
1944,1944,Namwala,2008,1.57249146,1.5770346,5,Southern,October 16,March 04
1945,1945,Namwala,2009,1.90610632,1.8926675,5,Southern,October 16,March 04
1946,1946,Namwala,2010,1.88645682,1.8856772,5,Southern,October 16,March 04
1947,1947,Namwala,2011,1.2772089,1.1872422,3,Southern,October 16,March 04
1948,1948,Namwala,2012,1.1892788200000002,1.1553979,5,Southern,October 16,March 04
1949,1949,Namwala,2013,0.987493422,0.9975547,5,Southern,October 16,March 04
1950,1950,Namwala,2014,0.2710887489999999,0.287696,5,Southern,October 16,March 04
1951,1951,Namwala,2015,-0.3156919088,-0.26718947,5,Southern,October 16,March 04
1952,1952,Namwala,2016,-0.1942467479999999,-0.19639707,5,Southern,October 16,March 04
1953,1953,Namwala,2017,0.2944676679999999,0.4504656,5,Southern,October 16,March 04
1954,1954,Namwala,2018,0.0939871275,0.0842244175,6,Southern,October 16,March 04
1955,1955,Namwala,2019,-0.2249949366666666,-0.26785716,3,Southern,October 16,March 04
1956,1956,Namwala,2020,-0.2466442033333333,-0.2490028,3,Southern,October 16,March 04
1957,1957,Namwala,2021,-1.0509571919999998,-1.2245574,5,Southern,October 16,March 04
1958,1958,Nchelenge,2000,0.5423012533333332,0.44617681,6,Luapula,November 10,May 14
1959,1959,Nchelenge,2001,-0.0086389042857142,0.23482709,7,Luapula,November 10,May 14
1960,1960,Nchelenge,2002,0.2947658849999999,0.62613624,6,Luapula,November 10,May 14
1961,1961,Nchelenge,2003,-0.83256488,-0.9063852,7,Luapula,November 10,May 14
1962,1962,Nchelenge,2004,-0.0876306222857142,-0.08976031,7,Luapula,November 10,May 14
1963,1963,Nchelenge,2005,-0.78260958,-0.7236207,7,Luapula,November 10,May 14
1964,1964,Nchelenge,2006,-0.464874183875,-0.5089589050000001,8,Luapula,November 10,May 14
1965,1965,Nchelenge,2007,0.2668089168142857,0.15288687,7,Luapula,November 10,May 14
1966,1966,Nchelenge,2008,-0.5226390257142857,-0.57225025,7,Luapula,November 10,May 14
1967,1967,Nchelenge,2009,0.1204035664999999,0.1098018249999999,6,Luapula,November 10,May 14
1968,1968,Nchelenge,2010,-0.9331331714285714,-0.89666545,7,Luapula,November 10,May 14
1969,1969,Nchelenge,2011,-0.6511593783333333,-0.712949335,6,Luapula,November 10,May 14
1970,1970,Nchelenge,2012,-0.2993185450997142,-0.25552854,7,Luapula,November 10,May 14
1971,1971,Nchelenge,2013,0.1419629191,0.0028581147,7,Luapula,November 10,May 14
1972,1972,Nchelenge,2014,0.1857159099999999,0.17619434,6,Luapula,November 10,May 14
1973,1973,Nchelenge,2015,0.185722481,0.193725285,6,Luapula,November 10,May 14
1974,1974,Nchelenge,2016,-0.9618111833333334,-1.0333405999999998,6,Luapula,November 10,May 14
1975,1975,Nchelenge,2017,-1.19823866,-1.1440599,5,Luapula,November 10,May 14
1976,1976,Nchelenge,2018,-0.4352590465714285,-0.31748605,7,Luapula,November 10,May 14
1977,1977,Nchelenge,2019,-0.2996404171599999,-0.41603413,5,Luapula,November 10,May 14
1978,1978,Nchelenge,2020,0.6796641816666668,0.6879963250000001,6,Luapula,November 10,May 14
1979,1979,Nchelenge,2021,0.2188526013333333,0.277628175,6,Luapula,November 10,May 14
1980,1980,Ndola,2000,0.9578773266666666,0.91129415,6,Copperbelt,November 13,May 07
1981,1981,Ndola,2001,0.8803639528571429,0.8208449,7,Copperbelt,November 13,May 07
1982,1982,Ndola,2002,1.344515583333333,1.3863241,6,Copperbelt,November 13,May 07
1983,1983,Ndola,2003,1.738053683333333,1.75233855,6,Copperbelt,November 13,May 07
1984,1984,Ndola,2004,0.91970797,1.19964945,6,Copperbelt,November 13,May 07
1985,1985,Ndola,2005,0.015043576,-0.098771972,6,Copperbelt,November 13,May 07
1986,1986,Ndola,2006,0.2183880366666666,0.23676607,6,Copperbelt,November 13,May 07
1987,1987,Ndola,2007,0.235291251,0.29557203,6,Copperbelt,November 13,May 07
1988,1988,Ndola,2008,0.498072432,0.39209634,5,Copperbelt,November 13,May 07
1989,1989,Ndola,2009,1.4871024,1.5227362,7,Copperbelt,November 13,May 07
1990,1990,Ndola,2010,1.2011555166666668,1.23576305,6,Copperbelt,November 13,May 07
1991,1991,Ndola,2011,1.08481636,1.073007,5,Copperbelt,November 13,May 07
1992,1992,Ndola,2012,0.7221370699999999,0.860487675,6,Copperbelt,November 13,May 07
1993,1993,Ndola,2013,0.0287023019571428,0.095053166,7,Copperbelt,November 13,May 07
1994,1994,Ndola,2014,-0.94628719,-0.93177577,6,Copperbelt,November 13,May 07
1995,1995,Ndola,2015,-1.4190089166666666,-1.4221427,6,Copperbelt,November 13,May 07
1996,1996,Ndola,2016,-1.09194126,-1.09962007,6,Copperbelt,November 13,May 07
1997,1997,Ndola,2017,-0.0046585683333333,0.1196469199999999,6,Copperbelt,November 13,May 07
1998,1998,Ndola,2018,0.4214263616666666,0.40629969,6,Copperbelt,November 13,May 07
1999,1999,Ndola,2019,-0.0442624689999999,-0.032320645,5,Copperbelt,November 13,May 07
2000,2000,Ndola,2020,-0.0201381794499999,0.00073505775,5,Copperbelt,November 13,May 07
2001,2001,Ndola,2021,-0.6202918433333334,-0.6156882,6,Copperbelt,November 13,May 07
2002,2002,Ngabwe,2000,0.977311338,0.7954963,5,Central,November 18,April 22
2003,2003,Ngabwe,2001,0.8844227159999999,0.79417324,5,Central,November 18,April 22
2004,2004,Ngabwe,2002,0.91903627,0.95108485,5,Central,November 18,April 22
2005,2005,Ngabwe,2003,1.2203761333333334,1.2203646,6,Central,November 18,April 22
2006,2006,Ngabwe,2004,0.1721295999999999,0.4070663,5,Central,November 18,April 22
2007,2007,Ngabwe,2005,-0.7982631720000001,-0.98184043,5,Central,November 18,April 22
2008,2008,Ngabwe,2006,-0.3549513199999999,-0.23858117,5,Central,November 18,April 22
2009,2009,Ngabwe,2007,-0.029968128,0.011337094,5,Central,November 18,April 22
2010,2010,Ngabwe,2008,0.3491236224,0.2339358,5,Central,November 18,April 22
2011,2011,Ngabwe,2009,1.38647398,1.5337243,5,Central,November 18,April 22
2012,2012,Ngabwe,2010,1.7909458399999998,1.6820124,5,Central,November 18,April 22
2013,2013,Ngabwe,2011,1.096909725,1.12582805,4,Central,November 18,April 22
2014,2014,Ngabwe,2012,1.040414306,1.0001373,5,Central,November 18,April 22
2015,2015,Ngabwe,2013,0.4578963849999999,0.5004512249999999,6,Central,November 18,April 22
2016,2016,Ngabwe,2014,-0.474428975,-0.48540566,6,Central,November 18,April 22
2017,2017,Ngabwe,2015,-0.6366065540000001,-0.648753,5,Central,November 18,April 22
2018,2018,Ngabwe,2016,-0.0236437066666666,-0.07110731,6,Central,November 18,April 22
2019,2019,Ngabwe,2017,1.0999492266666666,1.1051162,6,Central,November 18,April 22
2020,2020,Ngabwe,2018,1.1191627833333333,1.16976965,6,Central,November 18,April 22
2021,2021,Ngabwe,2019,0.462667972,0.45118937,5,Central,November 18,April 22
2022,2022,Ngabwe,2020,0.426177374,0.40392518,5,Central,November 18,April 22
2023,2023,Ngabwe,2021,-0.357954034,-0.37069923,5,Central,November 18,April 22
2024,2024,Nkeyema,2000,0.375277664,0.4177895,5,Western,November 07,April 13
2025,2025,Nkeyema,2001,0.399922518,0.3637497,7,Western,November 07,April 13
2026,2026,Nkeyema,2002,0.028551230045,-0.029767584865,6,Western,November 07,April 13
2027,2027,Nkeyema,2003,0.4438029559999999,0.4821984,5,Western,November 07,April 13
2028,2028,Nkeyema,2004,0.192387456,0.56479543,5,Western,November 07,April 13
2029,2029,Nkeyema,2005,-0.467280147,-0.665474,5,Western,November 07,April 13
2030,2030,Nkeyema,2006,0.768022832,0.8446558,5,Western,November 07,April 13
2031,2031,Nkeyema,2007,1.0783559500000002,1.010174,6,Western,November 07,April 13
2032,2032,Nkeyema,2008,1.3262801199999998,1.3162981,5,Western,November 07,April 13
2033,2033,Nkeyema,2009,1.72986475,1.711318,6,Western,November 07,April 13
2034,2034,Nkeyema,2010,1.8252121,1.86490715,6,Western,November 07,April 13
2035,2035,Nkeyema,2011,1.615622325,1.5754166,4,Western,November 07,April 13
2036,2036,Nkeyema,2012,1.46885026,1.440513,5,Western,November 07,April 13
2037,2037,Nkeyema,2013,1.1869361,1.22481045,6,Western,November 07,April 13
2038,2038,Nkeyema,2014,-0.1444451448,-0.250135,5,Western,November 07,April 13
2039,2039,Nkeyema,2015,-1.13703304,-1.1921868,5,Western,November 07,April 13
2040,2040,Nkeyema,2016,-1.14677536,-1.1755761,5,Western,November 07,April 13
2041,2041,Nkeyema,2017,-0.357764024,-0.2851624,5,Western,November 07,April 13
2042,2042,Nkeyema,2018,-0.4444288933333333,-0.45541346,6,Western,November 07,April 13
2043,2043,Nkeyema,2019,-0.661703065,-0.68570435,4,Western,November 07,April 13
2044,2044,Nkeyema,2020,-0.383093406,-0.4393838,5,Western,November 07,April 13
2045,2045,Nkeyema,2021,-1.27902784,-1.4007083,5,Western,November 07,April 13
2046,2046,Nsama,2000,0.1984944903333333,0.21246072,6,Northern,November 13,May 15
2047,2047,Nsama,2001,-0.7735471024285713,-0.8913869,7,Northern,November 13,May 15
2048,2048,Nsama,2002,-0.6135069516666667,-0.63889545,6,Northern,November 13,May 15
2049,2049,Nsama,2003,-1.0241373166666663,-1.11000025,6,Northern,November 13,May 15
2050,2050,Nsama,2004,-0.6084113257142858,-0.6644683,7,Northern,November 13,May 15
2051,2051,Nsama,2005,-1.280660242857143,-1.3572043,7,Northern,November 13,May 15
2052,2052,Nsama,2006,-0.95822276,-0.8602609,7,Northern,November 13,May 15
2053,2053,Nsama,2007,-0.4405361499999999,-0.5334749,7,Northern,November 13,May 15
2054,2054,Nsama,2008,-0.6424169814285714,-0.67781514,7,Northern,November 13,May 15
2055,2055,Nsama,2009,0.009344505,0.08486929,6,Northern,November 13,May 15
2056,2056,Nsama,2010,-1.1545253257142858,-1.2611461,7,Northern,November 13,May 15
2057,2057,Nsama,2011,-1.3507615000000002,-1.2294713,5,Northern,November 13,May 15
2058,2058,Nsama,2012,-1.3068989328571428,-1.3613983,7,Northern,November 13,May 15
2059,2059,Nsama,2013,-0.5346202042857143,-0.7147598,7,Northern,November 13,May 15
2060,2060,Nsama,2014,0.33070172,0.3101128199999999,6,Northern,November 13,May 15
2061,2061,Nsama,2015,0.8333160383333333,0.8473193649999999,6,Northern,November 13,May 15
2062,2062,Nsama,2016,0.1802139371666666,0.1486215275,6,Northern,November 13,May 15
2063,2063,Nsama,2017,-0.1687347206,-0.07851547,5,Northern,November 13,May 15
2064,2064,Nsama,2018,0.3835605585714286,0.49940813,7,Northern,November 13,May 15
2065,2065,Nsama,2019,0.9057223616666666,0.8532214,6,Northern,November 13,May 15
2066,2066,Nsama,2020,1.6807449500000002,1.6652426500000002,6,Northern,November 13,May 15
2067,2067,Nsama,2021,1.72710555,1.7547477,6,Northern,November 13,May 15
2068,2068,Nyimba,2000,1.3437016000000002,1.3422855,6,Eastern,November 26,May 04
2069,2069,Nyimba,2001,0.982284276,0.9773377,5,Eastern,November 26,May 04
2070,2070,Nyimba,2002,0.6325515150000001,0.5671176499999999,4,Eastern,November 26,May 04
2071,2071,Nyimba,2003,0.557677676,0.5611863,5,Eastern,November 26,May 04
2072,2072,Nyimba,2004,-0.0086189816666666,0.08238609,6,Eastern,November 26,May 04
2073,2073,Nyimba,2005,-0.5770094733333334,-0.7351186,3,Eastern,November 26,May 04
2074,2074,Nyimba,2006,0.4546671683333333,0.51094163,6,Eastern,November 26,May 04
2075,2075,Nyimba,2007,0.992192992,0.95600206,5,Eastern,November 26,May 04
2076,2076,Nyimba,2008,0.9796747533333332,0.86551133,6,Eastern,November 26,May 04
2077,2077,Nyimba,2009,1.87053118,1.853758,5,Eastern,November 26,May 04
2078,2078,Nyimba,2010,1.93429062,1.9720781,5,Eastern,November 26,May 04
2079,2079,Nyimba,2011,1.21966935,1.2470599999999998,4,Eastern,November 26,May 04
2080,2080,Nyimba,2012,0.9766561016666664,1.01964568,6,Eastern,November 26,May 04
2081,2081,Nyimba,2013,0.02627466,0.2221813,5,Eastern,November 26,May 04
2082,2082,Nyimba,2014,-0.903957612,-0.8504573,5,Eastern,November 26,May 04
2083,2083,Nyimba,2015,-1.162157278,-1.2434177,5,Eastern,November 26,May 04
2084,2084,Nyimba,2016,-0.8524752499999999,-0.9003089500000001,6,Eastern,November 26,May 04
2085,2085,Nyimba,2017,-0.129513756,-0.075941276,6,Eastern,November 26,May 04
2086,2086,Nyimba,2018,-0.114010825,-0.23194874,6,Eastern,November 26,May 04
2087,2087,Nyimba,2019,-0.2726077725,-0.28636846,4,Eastern,November 26,May 04
2088,2088,Nyimba,2020,-0.2254251456666666,-0.26930687,6,Eastern,November 26,May 04
2089,2089,Nyimba,2021,-0.4731525559999999,-0.4380665,5,Eastern,November 26,May 04
2090,2090,Pemba,2000,1.0470361883333337,1.05226035,6,Southern,October 16,March 04
2091,2091,Pemba,2001,0.8282799383333334,0.756773465,6,Southern,October 16,March 04
2092,2092,Pemba,2002,0.0385381783333333,-0.070333265,3,Southern,October 16,March 04
2093,2093,Pemba,2003,0.1265170755,0.14226262,6,Southern,October 16,March 04
2094,2094,Pemba,2004,-0.368391791,-0.292032028,6,Southern,October 16,March 04
2095,2095,Pemba,2005,-0.586416006,-0.7541763,5,Southern,October 16,March 04
2096,2096,Pemba,2006,0.5504430339999999,0.4202532,5,Southern,October 16,March 04
2097,2097,Pemba,2007,1.2560817,1.2504369,5,Southern,October 16,March 04
2098,2098,Pemba,2008,1.43801638,1.4514694,5,Southern,October 16,March 04
2099,2099,Pemba,2009,1.7634046,1.7159292,5,Southern,October 16,March 04
2100,2100,Pemba,2010,1.9163623,1.90777045,6,Southern,October 16,March 04
2101,2101,Pemba,2011,1.1730779999999998,1.0977781,4,Southern,October 16,March 04
2102,2102,Pemba,2012,0.992516674,0.97620714,5,Southern,October 16,March 04
2103,2103,Pemba,2013,0.8251295000000001,0.8370272000000001,4,Southern,October 16,March 04
2104,2104,Pemba,2014,0.0378571513333333,0.056236894,6,Southern,October 16,March 04
2105,2105,Pemba,2015,-0.570387238,-0.5350595,5,Southern,October 16,March 04
2106,2106,Pemba,2016,-0.3330979346,-0.3349335,5,Southern,October 16,March 04
2107,2107,Pemba,2017,0.126282398,0.17659569,5,Southern,October 16,March 04
2108,2108,Pemba,2018,-0.2435267523666666,-0.3247835799999999,6,Southern,October 16,March 04
2109,2109,Pemba,2019,-0.3981102533333333,-0.34350884,3,Southern,October 16,March 04
2110,2110,Pemba,2020,-0.3244363533333333,-0.38057002,3,Southern,October 16,March 04
2111,2111,Pemba,2021,-1.19523842,-1.3420151,5,Southern,October 16,March 04
2112,2112,Petauke,2000,1.0887623833333333,1.08620475,6,Eastern,November 26,May 04
2113,2113,Petauke,2001,0.4973698366666666,0.5315034000000001,6,Eastern,November 26,May 04
2114,2114,Petauke,2002,0.1989634594,0.10558805,5,Eastern,November 26,May 04
2115,2115,Petauke,2003,0.1613998341999999,0.1375291,5,Eastern,November 26,May 04
2116,2116,Petauke,2004,-0.0059950359999999,0.0401709919999999,6,Eastern,November 26,May 04
2117,2117,Petauke,2005,-0.6309695666666667,-0.7544331,3,Eastern,November 26,May 04
2118,2118,Petauke,2006,0.7429604049999999,0.91362545,6,Eastern,November 26,May 04
2119,2119,Petauke,2007,1.4358147,1.4056428,4,Eastern,November 26,May 04
2120,2120,Petauke,2008,0.7290313559999999,0.6523116,5,Eastern,November 26,May 04
2121,2121,Petauke,2009,1.9202277,2.01448965,6,Eastern,November 26,May 04
2122,2122,Petauke,2010,1.73271388,1.895091,5,Eastern,November 26,May 04
2123,2123,Petauke,2011,0.967486225,0.9741773,4,Eastern,November 26,May 04
2124,2124,Petauke,2012,1.12189825,1.1731748999999998,6,Eastern,November 26,May 04
2125,2125,Petauke,2013,-0.0890531475,-0.114072445,4,Eastern,November 26,May 04
2126,2126,Petauke,2014,-0.9814363900000002,-0.970149815,6,Eastern,November 26,May 04
2127,2127,Petauke,2015,-1.44920254,-1.5087488,5,Eastern,November 26,May 04
2128,2128,Petauke,2016,-1.2843701166666668,-1.27410265,6,Eastern,November 26,May 04
2129,2129,Petauke,2017,-0.6199116466666666,-0.58123,6,Eastern,November 26,May 04
2130,2130,Petauke,2018,-0.3664753856666666,-0.44149039,6,Eastern,November 26,May 04
2131,2131,Petauke,2019,0.0296436508824999,-0.070341003235,4,Eastern,November 26,May 04
2132,2132,Petauke,2020,-0.2013380833333333,-0.21421277,6,Eastern,November 26,May 04
2133,2133,Petauke,2021,-0.3674060052,-0.43408284,5,Eastern,November 26,May 04
2134,2134,Rufunsa,2000,1.8182290333333333,1.81273315,6,Lusaka,November 07,March 31
2135,2135,Rufunsa,2001,1.45852954,1.51162,5,Lusaka,November 07,March 31
2136,2136,Rufunsa,2002,0.64360394,0.51592827,3,Lusaka,November 07,March 31
2137,2137,Rufunsa,2003,0.634254584,0.6891941,5,Lusaka,November 07,March 31
2138,2138,Rufunsa,2004,0.056743634,0.20077872,5,Lusaka,November 07,March 31
2139,2139,Rufunsa,2005,-0.6905224866666666,-0.84928286,3,Lusaka,November 07,March 31
2140,2140,Rufunsa,2006,0.151910047,0.167928399,4,Lusaka,November 07,March 31
2141,2141,Rufunsa,2007,0.5793039170000001,0.62152916,5,Lusaka,November 07,March 31
2142,2142,Rufunsa,2008,0.6023413016666667,0.4872188899999999,6,Lusaka,November 07,March 31
2143,2143,Rufunsa,2009,1.4662201,1.4043796,5,Lusaka,November 07,March 31
2144,2144,Rufunsa,2010,1.7063244599999998,1.5240877,5,Lusaka,November 07,March 31
2145,2145,Rufunsa,2011,0.69507049,0.74863865,4,Lusaka,November 07,March 31
2146,2146,Rufunsa,2012,0.5677481799999999,0.51304048,4,Lusaka,November 07,March 31
2147,2147,Rufunsa,2013,-0.0488864342499999,-0.1214627385,4,Lusaka,November 07,March 31
2148,2148,Rufunsa,2014,-0.6472510679999999,-0.66783917,5,Lusaka,November 07,March 31
2149,2149,Rufunsa,2015,-0.641875052,-0.64065266,5,Lusaka,November 07,March 31
2150,2150,Rufunsa,2016,-0.3568775399,-0.51197445,5,Lusaka,November 07,March 31
2151,2151,Rufunsa,2017,0.408578148,0.54548466,5,Lusaka,November 07,March 31
2152,2152,Rufunsa,2018,0.0330441617999999,-0.028254371,5,Lusaka,November 07,March 31
2153,2153,Rufunsa,2019,-0.08486506025,-0.0762902505,4,Lusaka,November 07,March 31
2154,2154,Rufunsa,2020,-0.3190798158333333,-0.34192056,6,Lusaka,November 07,March 31
2155,2155,Rufunsa,2021,-0.6531971672000001,-0.74506086,5,Lusaka,November 07,March 31
2156,2156,Samfya,2000,0.97776175,1.05412255,6,Luapula,November 10,May 14
2157,2157,Samfya,2001,0.1946405906666667,0.148939947,6,Luapula,November 10,May 14
2158,2158,Samfya,2002,0.6764876449999999,0.6714498,6,Luapula,November 10,May 14
2159,2159,Samfya,2003,0.7981248483333333,0.82815312,6,Luapula,November 10,May 14
2160,2160,Samfya,2004,0.6007643233333334,0.65229092,6,Luapula,November 10,May 14
2161,2161,Samfya,2005,-0.4659477583333333,-0.42058712,6,Luapula,November 10,May 14
2162,2162,Samfya,2006,-0.008879764,-0.042148142,6,Luapula,November 10,May 14
2163,2163,Samfya,2007,0.3537010685714286,0.27097562,7,Luapula,November 10,May 14
2164,2164,Samfya,2008,0.15706436,0.33886477,5,Luapula,November 10,May 14
2165,2165,Samfya,2009,1.5308667428571427,1.5887209,7,Luapula,November 10,May 14
2166,2166,Samfya,2010,0.7383929416666666,0.607165635,6,Luapula,November 10,May 14
2167,2167,Samfya,2011,0.8955014800000001,0.8531102,5,Luapula,November 10,May 14
2168,2168,Samfya,2012,0.8667714083333334,0.8951509,6,Luapula,November 10,May 14
2169,2169,Samfya,2013,0.1700531539999999,0.1812550849999999,6,Luapula,November 10,May 14
2170,2170,Samfya,2014,-0.4372290821666666,-0.4339349999999999,6,Luapula,November 10,May 14
2171,2171,Samfya,2015,-1.04612811,-1.09538385,6,Luapula,November 10,May 14
2172,2172,Samfya,2016,-1.3271170166666666,-1.3097847,6,Luapula,November 10,May 14
2173,2173,Samfya,2017,-0.8859687116666667,-0.923940375,6,Luapula,November 10,May 14
2174,2174,Samfya,2018,0.0075211241666666,0.069363584,6,Luapula,November 10,May 14
2175,2175,Samfya,2019,0.2434258622,0.35057616,5,Luapula,November 10,May 14
2176,2176,Samfya,2020,1.18909986,1.1831049,5,Luapula,November 10,May 14
2177,2177,Samfya,2021,0.6091415216666668,0.62539425,6,Luapula,November 10,May 14
2178,2178,Senanga,2000,-0.1650912822,-0.12535372,5,Western,November 07,April 13
2179,2179,Senanga,2001,0.169362253,0.06895504,5,Western,November 07,April 13
2180,2180,Senanga,2002,-0.1741720598,-0.3269412,5,Western,November 07,April 13
2181,2181,Senanga,2003,0.166713052,0.23098454,5,Western,November 07,April 13
2182,2182,Senanga,2004,0.0191776325,0.031658075,4,Western,November 07,April 13
2183,2183,Senanga,2005,-0.321998058,-0.4034367,5,Western,November 07,April 13
2184,2184,Senanga,2006,0.704716578,0.79307926,5,Western,November 07,April 13
2185,2185,Senanga,2007,1.0627447583333334,1.04651885,6,Western,November 07,April 13
2186,2186,Senanga,2008,1.51295436,1.5383255,5,Western,November 07,April 13
2187,2187,Senanga,2009,1.828361583333333,1.81120785,6,Western,November 07,April 13
2188,2188,Senanga,2010,1.912039283333333,1.8824855,6,Western,November 07,April 13
2189,2189,Senanga,2011,1.7004623333333333,1.5953391,3,Western,November 07,April 13
2190,2190,Senanga,2012,1.3917305,1.4255,5,Western,November 07,April 13
2191,2191,Senanga,2013,1.0638585833333334,1.06599805,6,Western,November 07,April 13
2192,2192,Senanga,2014,0.2044982454,0.30972958,5,Western,November 07,April 13
2193,2193,Senanga,2015,-0.783039902,-0.91284406,5,Western,November 07,April 13
2194,2194,Senanga,2016,-0.431249868,-0.586985,5,Western,November 07,April 13
2195,2195,Senanga,2017,0.211424412,0.21219884,5,Western,November 07,April 13
2196,2196,Senanga,2018,-0.126783335,-0.1863699525,6,Western,November 07,April 13
2197,2197,Senanga,2019,-0.4596294879999999,-0.42064804,5,Western,November 07,April 13
2198,2198,Senanga,2020,-0.36007940935,-0.2359355887,4,Western,November 07,April 13
2199,2199,Senanga,2021,-1.190493694,-1.1556813,5,Western,November 07,April 13
2200,2200,Senga Hill,2000,0.5536787083333333,0.61883694,6,Northern,November 13,May 15
2201,2201,Senga Hill,2001,-0.7359486566666668,-0.77285825,6,Northern,November 13,May 15
2202,2202,Senga Hill,2002,-0.9024392316666668,-0.743624635,6,Northern,November 13,May 15
2203,2203,Senga Hill,2003,-0.52816361,-0.53282416,5,Northern,November 13,May 15
2204,2204,Senga Hill,2004,-0.5491717623333333,-0.6062949,6,Northern,November 13,May 15
